id,for_user_id,round_id,idea_content
5609,135,3,To put inside a bottle for a clinking noise and call it a musical instrument.
5610,135,3,As a weapon against someone.
5611,135,3,To cut into something.
5612,135,3,To ruin someone's paint on their car or home.
5613,135,3,As a toothpick.
5614,135,3,As a paperweight.
5615,135,3,Hang on a Christmas tree as a decoration.
5592,136,3,"A tool to trick those who would copy my actual key! Just keep a lot of other people keys on the same key ring! Which key goes where? nobody knows, not even me!"
5593,136,3,as a metaphor
5594,136,3,scrap metal
5595,136,3,"cloak of keys and chains, jangling from me is my past failings."
5596,136,3,toothpick for the lockpickinglawyer
5597,136,3,the aestheticÃƒÂ‚Ã‚Â®
5598,136,3,ceiling fan decoration
5599,136,3,traps
5600,136,3,line your paths with them like gravel.
5601,136,3,emergency darts
5602,136,3,the subject of Hbomberguy's next 4 hour video essay
5603,136,3,"for a neat experiment, determining what metal a key is made out of"
6562,137,3,Hang on a nice chain for a necklace
6563,137,3,Use as a tool
6564,137,3,"Tie string to it, and slowly pull it while your cat chases it for hours"
6565,137,3,"Use it as a personal reminder momento to ""do something,"" by leaving it in a spot that once you see it there, you'll know exactly what it relates to"
6566,137,3,"Use as a mini throwing star, Bruce Lee style"
6567,137,3,"Save your old keys, and put them in a scrapbook, create a significant story about each key's part in your life"
6715,137,3,Use as a fishing silver spinner on your line
6716,137,3,Attach to pie pans to the birds away from your garden
6717,137,3,"Create a game with old car keys called, ""Match the key to the car!"""
6718,137,3,String many keys to create a percussion-type instrument
6719,137,3,Use them for arts & crafts
6720,137,3,Stencils
5930,138,3,Put on a necklace
5931,138,3,A representation for moving to the next level in your relationship
5932,138,3,Add to art or craft
5933,138,3,Use for a design in baking
5934,138,3,As a weapon
5935,138,3,As a placeholder
6006,138,3,Used to sharpen stick for food over fire
6007,138,3,Used to untie a tight knot
6008,138,3,Scrape a bee stinger out of skin
6009,138,3,Dropping on the floor to make a loud sound
6010,138,3,Using it for the string and hook game if you lost the rings
6345,139,3,as knife substitute for cutting tapes
6346,139,3,making holes
6347,139,3,as bookmark
6348,139,3,screwdriver
6514,139,3,stirring small amount of solution
6515,139,3,writing on beach sand
6516,139,3,prick an itchy spot
6517,139,3,lid opener
5914,140,3,a self defense weapon
5915,140,3,an award (city keys)
5916,140,3,an object to play fetch with
5917,140,3,an object babies often chew on becuase of the metal taste
5918,140,3,"to lock a lock (you said the primary use was to open a lock, but said nothing about locking one)"
5919,140,3,screwdriver
5997,140,3,melt the key and sell the raw metal
5998,140,3,to scrape off stickers
5999,140,3,a fidget toy
6000,140,3,"a sign of trust, you dont give copies of your keys to people you dont trust"
6001,140,3,You could write key to my heart on it and give it to your spouse as a sign of love
5871,141,3,Janitor costume decorations where a bunch of keys are connected by a key ring and attached to pants
5872,141,3,Questionable screwdriver
5873,141,3,Makeshift Wolverine claws
5874,141,3,Backup toothpick
5875,141,3,Semi-permanent door lock
5876,141,3,Mini shovel
5950,141,3,Impromptu bookmark
5951,141,3,Nose scratcher
5952,141,3,Impromptu fork
5953,141,3,Emergency guitar pick
5954,141,3,Emergency tiny crowbar
6023,142,3,plumb bob
6024,142,3,turn into hooks
6025,142,3,clean boot thread
6026,142,3,pop a top
6027,142,3,anchor ballon
6028,142,3,create a door chime
6169,142,3,necklace
6170,142,3,use decorations
6171,142,3,open mail
6172,142,3,light reflctor
6161,144,3,put it on a necklace
6162,144,3,clean out your ears with it
6163,144,3,saw wood with it
6164,144,3,paint with it
6247,144,3,scratch your itch
6248,144,3,dig a hole
6249,144,3,break glass
6250,144,3,screwdriver
6251,144,3,try to balance things on it
6053,145,3,Bend them and glue them to a board so you can hang things off them
6054,145,3,Use as a bottle opener
6055,145,3,Use the jagged part as a knife or scissors
6056,145,3,glue to furniture as decor or handle replacements/pull to open drawer
6057,145,3,As jewelry or part of a halloween costume
6058,145,3,Paint and hang from keyring as a piece of decoration
6141,145,3,Glue fake wings to them as a funny decoration
6142,145,3,Melt down and repurpose the metal
6143,145,3,Hang from a wreath and use it as a homemade windchime
6144,145,3,Add magnets to them and paint and glue things to them as fridge magnets
6145,145,3,paper weight
6146,145,3,hang from a dream catcher
6155,146,3,jewelry
6156,146,3,weapon
6157,146,3,ear cleaner
6158,146,3,back scratcher
6159,146,3,use on scratch off tickets
6160,146,3,decoration
6314,146,3,use to rip open letters and packages
6315,146,3,tie to your fishing line to prevent the line from falling through the eyelets
6316,146,3,play with your furry friends with them
6317,146,3,put in cannister or bottle to make a rattle
6318,146,3,measure
6319,149,3,"make a chain out of keys and call it your ""keychain"""
6320,149,3,bend it into a ring shape and wear it as a statement ring
6321,149,3,"use it to write a valentines card or marriage proposel ""key to my heart"""
6322,149,3,"use it as a stencil to make key shaped cookies, and use it to decorate key lime pie"
6323,149,3,use it to decorate bags
6324,149,3,start a key collection and collect fancy keys
6493,149,3,make a collage out of keys and other found objects
6494,149,3,hang keys on nice ribbons as decoration
6495,149,3,use it as a weight
6496,149,3,use it for desktop zen sand gardens
6497,149,3,use it for scratchers
6498,149,3,use it to make engravings for printmaking
6256,150,3,box/letter opener
6257,150,3,fishing weight/sinker
6258,150,3,paint scratcher/remover
6259,150,3,magnet detector (brass is non-magnetic)
6260,150,3,screw driver
6261,150,3,rust remover (brass is softer than steel and less likely to scratch it)
6360,150,3,hang as intruder alarm
6361,150,3,pry bar
6362,150,3,vegetable skinner
6363,150,3,knot untier
6364,150,3,engraver
6365,150,3,door latch
6115,151,3,screwdriver
6116,151,3,used as keys in a xylophone
6117,151,3,clock hands
6118,151,3,jewelry
6119,151,3,sword for a small action figure
6120,151,3,necklace
6209,151,3,wind chime
6210,151,3,mosaic
6211,151,3,sculpture
6212,151,3,vase filler
6296,152,3,pendant on a necklace
6297,152,3,scratch off section of a lottery ticket
6298,152,3,open a soda can
6299,152,3,vandalizing car
6300,152,3,use as a no-touch way to press elevator button and other high touch surfaces
6301,152,3,get a few and tie them to a balloon to weigh it down
6451,152,3,cut through tape on a box
6452,152,3,tape to knuckles and cosplay as Wolverine
6453,152,3,use in a mold to create another key
6454,152,3,use as a screwdriver
6429,153,3,use as ornament
6430,153,3,use as weapn
6431,153,3,use as a stencil
6432,153,3,a tool
6524,153,3,a necklace
6525,153,3,can be used as a knife
6526,153,3,bottle opener
6527,153,3,sharpener
6407,154,3,Safety saw
6408,154,3,Etching designs into clay
6409,154,3,Use in demonstration of how metal can be magnetized
6410,154,3,Item to find in a scavenger hunt
6411,154,3,Embed several into a board and use to scrape off barnacles from ship
6412,154,3,Hold in fist for self defense
6505,154,3,Improvise brass knuckles
6506,154,3,Medieval emblem
6507,154,3,Lever to help open something that is stuck closed
6508,154,3,Fishing line weight
6509,154,3,Use to scratch inside boot
6280,155,3,screwdriver
6281,155,3,bottle opener
6282,155,3,bookmark
6283,155,3,ornament
6284,155,3,box opener
6382,155,3,stencil
6383,155,3,stamp
6384,155,3,lemon juicer
6385,155,3,glass breaker
6349,156,3,necklace pendant
6350,156,3,weigh down the ends of curtains
6351,156,3,tear open tape on a package
6352,156,3,pick dirt out from fingernails
6353,156,3,scratch off lottery tickets
6354,156,3,string together on heavy twine for a windchime
6460,156,3,ornaments on a small Christmas tree
6461,156,3,attach them to a charm bracelet
6462,156,3,collect them in a mason jar to remember all the places you've lived
6463,156,3,make stamper art with them
6395,157,3,open boxes
6396,157,3,self defense
6397,157,3,use an old key as a necklace
6398,157,3,use an old key as a decoy for burglars
6399,157,3,scratch off bow rosin
6400,157,3,make various etchings
6510,157,3,clean various small places
6511,157,3,use to scratch windows
6512,157,3,"get it stuck in doors to prevent the pins from aligning, thus preventing the cylinder from being rotated."
6513,157,3,use to scratch your back
6568,158,3,As a shim to get something the right height
6569,158,3,as a fishing line weight
6570,158,3,As shrapnel in a bomb
6571,158,3,sharpen it into a pen knife
6572,158,3,As an arrowhead
6573,158,3,As a pottery carving tool
6650,158,3,As a screwdriver
6651,158,3,as a prybar
6652,158,3,as jewelry
6653,158,3,As an improvised wall outlet adapter for a burn-your-house-down machine
6528,159,3,Something that you have on the side of a word search
6529,159,3,Priorities
6530,159,3,Use as a sward for your pet hamsters to fight
6531,159,3,As a charm to a necklace
6532,159,3,Something to go on your keychain
6533,159,3,Something that keeps the baby from crying because it makes a cool sound with multiple ones together
6596,159,3,To destroy the paint job on a car
6597,159,3,To write your name in the sand
6598,159,3,Cleaning out horse hoofs
6599,159,3,Use as a paperweight
6600,159,3,Use as a bookmark
6601,159,3,Use as a game piece
6676,160,3,A necklace.
6677,160,3,A shiv.
6678,160,3,Shake them in a babies face as a toy.
6679,160,3,Wind chimes.
6680,160,3,Make tiny gravestones with them.
6756,160,3,Tiny mirror.
6757,160,3,Back scratcher.
6758,160,3,Twirl them around on your finger to pass the time.
6759,160,3,Replacement game pieces.
6401,161,3,To clean your nails
6402,161,3,To break a car window
6403,161,3,To write on a wall (dig into it)
6404,161,3,To jingle in front of babies
6405,161,3,To jingle in front of cats
6406,161,3,To use in a fight
6499,161,3,To use in a knot
6500,161,3,To stir tea
6501,161,3,To whisk together potatoes
6502,161,3,To hantg as decoration
6503,161,3,To use as earings
6504,161,3,To use to count an item
6810,162,3,Cut tape on packages
6811,162,3,Homemade wind chime
6812,162,3,Put it on a necklace for a romantic partner and give them the key to your heart
6813,162,3,Use on clothing for some cool visuals
6814,162,3,Scratch messages into things
6815,162,3,A toothpick if your desperate
6910,162,3,Self defense
6911,162,3,Scratch off the stuff to see the number on a giftcard
6912,162,3,As part of a device that makes noise when you open a door
6913,162,3,Balloon weight
6914,162,3,A device to exercise your fingers
6915,162,3,A prop for a practical joke
6622,163,3,Affixing the key into the wall and using it as a hook
6623,163,3,Putting a stack together into a swiss army knife kind of key ring as functional or art piece
6624,163,3,Hanging the keys on a toothpick and carving a pattern into them that creates an object when light is shown through it
6625,163,3,Gluing the ends together and creating unique wheels or gears
6740,163,3,Hanging the key outside as a makeshift wind anemometer
6741,163,3,Pressing into ink and then creating unique stamps
6742,163,3,Can be pressed into a surface to mark where a dart landed for points
6743,163,3,Dropped to detect if a surface is hard or soft
6584,164,3,dangle multiple as a door chime
6585,164,3,use to open envelopes
6586,164,3,pry open a bottle
6587,164,3,hold between fingers as a weapon
6588,164,3,scratch off lotto tickets
6589,164,3,tongue scraper
6681,164,3,use as glass/window breaker
6682,164,3,use to poke holes in the film on a frozen meal
6683,164,3,throw at an approaching animal to scare them off
6684,164,3,tie together to create stringed ornaments for a christmas tree
6685,164,3,scrape the wick out of a candle that its melted into
6686,164,3,wear as jewelry
6654,165,3,Scratch a lottery ticket
6655,165,3,Tape to a stick for a makeshift back-scratcher
6656,165,3,Hold in between your middle and ring fingers for a weapon
6657,165,3,Homemade earrings
6658,165,3,Use to score (cut lines in) pastry dough or baked goods
6659,165,3,"If thin enough, as a toothpick"
6752,165,3,Replacement clock hand
6753,165,3,Makeshift screwdriver
6754,165,3,Use to clean under your fingernails/toenails
6755,165,3,As a can opener (puncture the top)
6962,166,3,tool for those rainbow art things
6963,166,3,lottery ticket scratcher
6964,166,3,butterknife
6965,166,3,screwdriver
6966,166,3,hair parter
6967,166,3,Nail cleaner
7042,166,3,Powdered medication scooper
7043,166,3,scalp scratcher
7044,166,3,fake nails for pretend time
7045,166,3,DIY instrument
7318,166,3,Powdered medication scooper
7319,166,3,scalp scratcher
7320,166,3,fake nails for pretend time
7321,166,3,DIY instrument
6956,167,3,hook (to hang things off of - bend and attach to the wall with a nail)
6957,167,3,plant supporter
6958,167,3,spoon
6959,167,3,knife
6960,167,3,ink pen (it can write a little discolor paper in a silvery blue)
6961,167,3,bookmark
7032,167,3,scraper (as in paint)
7033,167,3,glue on a magnet and use it as a refrigerator magnet/decor
7034,167,3,center on which to attach/create a ball of rope or rubber bands
7035,167,3,wine bottle opener
7223,168,3,A glass cutter
7224,168,3,On a keyring as a toy
7225,168,3,As a scratching/etching tool
7226,168,3,As a decoration
7227,168,3,Bend one into a ring or jewelry
7228,168,3,As a memento
7269,168,3,Put together keys into metal snowflake shapes
7270,168,3,As a small level
7271,168,3,As a very inefficient utensil
7272,168,3,Attach to the end of a string to make an impromptu flail
6945,169,3,Jewelry Piece
6946,169,3,Christmas Ornament
6947,169,3,Wind Chime Component
6948,169,3,Art Project Material
6949,169,3,Picture Frame Embellishment
6950,169,3,Customized Gift Tag
7014,169,3,Mini Ice Scraper
7015,169,3,Guitar Pick
7016,169,3,Pottery Design Tool
7017,169,3,A Letter Opener
7018,169,3,Stylish Curtain Ties
7019,169,3,Fish Hook
7088,170,3,car door scratcher
7089,170,3,fist spikes
7090,170,3,etching pen
7091,170,3,jangles
7092,170,3,use to pretend a door has a lock (when seen from a distance)
7093,170,3,hold out to block sight of distant skyscraper
7155,170,3,like a tuning fork
7156,170,3,eating utinsel
7157,170,3,pry loose nails
7158,170,3,throw at back of head (others) to gain attention
7159,170,3,behind ear scratcher
7160,170,3,tin can rattle
7161,171,3,Self defense
7162,171,3,Melt and use the material for something else
7163,171,3,Dip in ink as writing utensil
7164,171,3,Attach to string and hang outside to test wind levels
7165,171,3,Use as a stencil for key drawings
7166,171,3,Use to scratch itch
7205,171,3,Use to unstick something stuck to wall
7206,171,3,Tape to Antenna for better reception
7207,171,3,Give as romantic gesture and say itÃƒÂ¢Ã‚Â€Ã‚Â™s to your heart
7208,171,3,Trick someone into thinking they bought a house
7209,171,3,Use as butter knife
7210,171,3,Use to snort small amounts of a crushed illicit substance
7370,172,3,Cut the wrapping around a hay bale
7371,172,3,Scratch words or a drawing into the concrete
7372,172,3,Use instead of a knife to cut foods
7373,172,3,Use to train a mouse to balance on an upright key
7374,172,3,Trace the key to make a duplicate
7375,172,3,Use to open a bottle
7376,172,3,Clean grout around tiles
7377,172,3,Use to stop a wound from bleeding with pressure
7378,172,3,Use in to throw at a dartboard instead of darts.
7379,172,3,Mark your name on any suede material.
