id,for_user_id,round_id,idea_content
5511,134,2,limit air ventilation in a small tubed system
5512,134,2,coupling for connecting lengths of string
5513,134,2,language device (cute as a button)
5514,134,2,formed from ashes of relative to honor their memory
5576,135,2,Sew on a stuffed toy as eyes.
5577,135,2,In a work of art like a painting.
5578,135,2,"Make into jewelry, necklace or earrings"
5579,135,2,To decorate your plants by hanging it on them
5580,135,2,In a fish aquarium
5581,135,2,Tie a string to it and pull it as a cat toy.
5588,135,2,Glue them to push pins for your corkboard
5589,135,2,As a fishing bobber or skidder.
5590,135,2,As a game in the swimming pool. Dive for them.
5591,135,2,As a fidget toy
5570,136,2,"Manipulatives for math!!!! Seriously this is a good use, especially if you color one side different then BAM manipulatives for integer mathematics! (this is + and - numbers)"
5571,136,2,100 days of school....bring in 100 buttons.
5572,136,2,a rousing game of I-Spy. but only with a lot of other nonsense
5573,136,2,neat decoration on a dress!
5574,136,2,get buttons in the shape of ducks. and just leave them everywhere. confound people
5575,136,2,collage art.
5582,136,2,hair ornaments!
5583,136,2,the button jar....everytime you kids break a rule I remove a button and when the jar is empty the world will end
5584,136,2,emergency fuel
5585,136,2,cosplay ragatha from the amazing digital circus
5586,136,2,re-enact coraline
5587,136,2,zest up your red string conspiracy boards today with this one trick: button
6065,137,2,A game piece or poker chip
6066,137,2,An earring
6067,137,2,Something to suck on when you're trying to stop smoking cigarettes
6068,137,2,"It can be used many, many ways in arts & crafts"
6069,137,2,"If you use adhesive and put many of them on a wall, you have a beautiful wall backer"
6070,137,2,"Use as a worry stone, just keep it in your pocket"
6217,137,2,Use many colorful to cover a door or a patio
6218,137,2,Put a child's name on their bedroom door
6219,137,2,String them to decorate Christmas tree (duh!)
6220,137,2,Do various magic tricks with them
6221,137,2,"Fill a bottle with them, use them as maracas"
6222,137,2,Use them as checker pieces
5740,138,2,"As decoration on clothing, adding no fastening use just decoration"
5741,138,2,Used in arts and crafts
5742,138,2,A toy that slides across the floor for a pet
5743,138,2,Used as a throwable object in a game (getting it into an empty cup)
5788,138,2,On a necklace for decoration
5789,138,2,Paperweight
5790,138,2,Roll on someone's back to help tightness
5791,138,2,Roll it like a coin to see who's goes farther
5993,139,2,eyes for dolls
5994,139,2,ornamental decoration
5995,139,2,earring replacement
5996,139,2,for beads jewelry
6137,139,2,marked end for coin toss replacement
6138,139,2,counter weight for balancing small items
6139,139,2,place holder in board games
6140,139,2,counting aid
5748,140,2,eye for a doll
5749,140,2,put a lot of different colored ones on a shirt to make an interesting design
5750,140,2,chewtoy
5751,140,2,currency in a imaginary childs game
5752,140,2,bookmark
5753,140,2,salvage for whatever material its made of
5824,140,2,Run a string through it and make it a yoyo
5825,140,2,use different colored ones to teach a child names of colors
5826,140,2,"give a child the button, let them name it and have a pet button, kind of like a pet rock"
5827,140,2,"draw on it, and turn it into a canvas"
5719,141,2,DIY eyes for dolls
5720,141,2,Currency in an apocalypse
5721,141,2,Slingshot ammunition
5722,141,2,Toddler rewards
5723,141,2,Tokens for access to private restrooms
5724,141,2,Alternative plate decorations for edgy restaurants
5784,141,2,Replacement keyboard keys
5785,141,2,Workaround for gambling rewards which can be exchanged for actual curreny
5786,141,2,Collectibles
5787,141,2,Unit of measurement against liquids
5839,142,2,close garments
5840,142,2,decorative
5841,142,2,identify items
5842,142,2,styling a dress
5843,142,2,opening garments
5844,142,2,lace iterms
5908,142,2,close garments
5909,142,2,snowman eyes
5910,142,2,gum holding
5911,142,2,tongue peircing
5912,142,2,game pice
5913,142,2,catch toy
5861,144,2,use it to trace a circle
5862,144,2,eye patch
5863,144,2,add it to a necklace
5864,144,2,use it for a child's craft
5936,144,2,make a Chistmas tree
5937,144,2,see how high you can stack them
5938,144,2,use them for adding and subtracting
5939,144,2,throw it for hopscotch
5818,145,2,replace your keyboard keys or game controller pieces with them
5819,145,2,sewing onto stuffed animals for eyes
5820,145,2,as a currency
5821,145,2,draw a string through the holes and make into a bracelet
5822,145,2,dip in paint and use as stamps
5823,145,2,as a game piece for board games
5891,145,2,crochet with them
5892,145,2,glue onto safety pins as jewelry
5893,145,2,make collages with different colors and sizes
5894,145,2,flick them over imaginary goals or into cups as a game
5895,145,2,put into bag as instrument to shake
5885,146,2,jewelry
5886,146,2,art project
5887,146,2,collecting
5888,146,2,redesign your clothes/shoes/hats
5889,146,2,choking hazard
5890,146,2,help teach kids to count
5981,146,2,put in plastic bottle to make a rattle
5982,146,2,place keeper in various games
5983,146,2,weapon
5984,146,2,can be used to repair kids toys
5985,146,2,use to make toys for your furry friends
5986,146,2,decorate gifts
5975,149,2,beads to make a bracelet
5976,149,2,make a button art or mosaic
5977,149,2,sew it onto teddy bears for eyes
5978,149,2,glue them together to make coasters
5979,149,2,use them as checkers pieces
5980,149,2,"start a button collection, trade buttons with others"
6099,149,2,use it as a keychain
6100,149,2,make friendship bracelets with matching buttons
6101,149,2,glue them on the buttons on a remote control as a prank
6102,149,2,use them as earrings
6103,149,2,encase them in resin for fun jewelry
6104,149,2,use wire to make a tree out of buttons
5987,150,2,checkers game piece
5988,150,2,worry stone
5989,150,2,fishing lure
5990,150,2,currency
5991,150,2,hanger
5992,150,2,drawer knob
6071,150,2,place marker
6072,150,2,christmas tree ornament
6073,150,2,necklace
6074,150,2,door catch
6075,150,2,dress shoe heel protector
6076,150,2,bottle filter
5924,151,2,art project
5925,151,2,used as poker chips
5926,151,2,used as a keychain
5927,151,2,used as magnets on a fridge
5928,151,2,guitar pick
5929,151,2,bookmark
6002,151,2,a toy in which you use buttons to knock your opponents buttons off the board
6003,151,2,prop plate for a miniature dollhouse
6004,151,2,wheels on a tiny car
6005,151,2,decorate a jacket
6029,152,2,string a bunch together and make jewelry
6030,152,2,use as a counting tool to teach children about math
6031,152,2,use as slingshot ammo to annoy someone
6032,152,2,make a windchime out of multiple buttons
6033,152,2,create a decorative pattern on clothing
6034,152,2,wheel for a toy car
6147,152,2,paint food on one side and use as plate for dolls
6148,152,2,use as stencil to create circle/other shape on paper
6149,152,2,use with wet ink or paint to make a stamp
6150,152,2,replace a missing piece in a board game
6077,153,2,use as a magnet
6078,153,2,use as jewelery
6079,153,2,use as art
6080,153,2,use as a weapon
6205,153,2,ornaments on gifts
6206,153,2,decoration around the house
6207,153,2,stencils
6208,153,2,magnet
6059,154,2,Sew to dog ear to stabilize when injured/torn
6060,154,2,Decorative drawer knobs
6061,154,2,Spread in path to trip up people who are chasing you
6062,154,2,Add metal buttons to pouch of coins to make it seem more full of money
6063,154,2,Tiny discus
6064,154,2,Throw at window to get attention
6183,154,2,Use as mushroom caps in diorama
6184,154,2,"Put in jar to use at carnival for ""guess how many buttons in the jar"" game"
6185,154,2,"String together to form decorative band for vase, lamp etc"
6186,154,2,Hang on skirt hem to weight it down and keep it from blowing up in the wind
6017,155,2,Art piece
6018,155,2,jewelry pieces
6019,155,2,coasters
6020,155,2,bookmark
6021,155,2,ornament
6022,155,2,fridge magnet
6121,155,2,yoyo
6122,155,2,end of laces
6123,155,2,olive holder
6124,155,2,bottle opener
6093,156,2,eyes in a handmade toy
6094,156,2,put into a sealed can to use as a noise maker
6095,156,2,place marker when knitting
6096,156,2,bookmark
6097,156,2,hang many buttons from strings to create beaded curtains
6098,156,2,glued to the tops of canisters to color code the contents for children
6193,156,2,replacement checker pieces
6194,156,2,pieces for a homemade boardgame
6195,156,2,tied to the ends of ceiling fan chains to mark which chain is for the light or fan
6196,156,2,fidget toys
6197,156,2,strung together to make a necklace
6198,156,2,large buttons can be pet name tags
6125,157,2,gun ammunition
6126,157,2,dinner plate for a rat
6127,157,2,keychain
6128,157,2,making art
6129,157,2,paper weight
6130,157,2,cat toy
6213,157,2,make a necklace
6214,157,2,make decorations
6215,157,2,substitute it for a coin in a coin-flip
6216,157,2,fill bean bags
6241,158,2,As a slingshot bullet
6242,158,2,As an insulator between two or more wires/electrical components
6243,158,2,As a mosaic tile
6244,158,2,As jewelry
6245,158,2,tied into a line as a stopper
6246,158,2,As a an award/medal
6391,158,2,As currency
6392,158,2,as aggregate for concrete
6393,158,2,Glue them together to make a statue
6394,158,2,stack several together to hold loose pins
6235,159,2,Start the oven
6236,159,2,Turn on the tv
6237,159,2,Eyes on a snowman
6238,159,2,To panic
6239,159,2,Start the car
6240,159,2,To make a necklace
6308,159,2,To create artwork
6309,159,2,Use as a piece in Monopoly
6310,159,2,A toy for your pet hampster
6311,159,2,Use it to replace the steering wheel of a toy car
6312,159,2,Use it to mark your trail (like breadcrumbs)
6313,159,2,Use it to write your name in the sand
6335,160,2,Obstacle for marbles.
6336,160,2,Stitch it on your wallet to make it look like it has eyes.
6337,160,2,Replacement monopoly pieces.
6338,160,2,Put them in a jar to make people think you have a lot of change when you shake it.
6479,160,2,Replace candy in the wrapper with them so people don't notice it's missing.
6480,160,2,Glue them to car for decoration.
6481,160,2,Throw them at someones face as a distraction.
6482,160,2,Play heads or tails with it.
6187,161,2,Use in a ransom note
6188,161,2,As a small hat
6189,161,2,Play heads or tails with it
6190,161,2,Use it for tik tak toe
6191,161,2,Use it to support a jenga tower
6192,161,2,Keep it in your pocket for luck
6274,161,2,Use a Holiday Tree topper
6275,161,2,Use it to open cabbinets
6276,161,2,Use it to make a ladder more even
6277,161,2,Use it for a lost chess or checkers piece
6278,161,2,Use it for a doorknob
6279,161,2,Use it to check the tread on a tire
6487,162,2,Chips for playing cards
6488,162,2,Replacements for checkers
6489,162,2,Eyes for a snowman
6490,162,2,A fun thing to flip (like a coin)
6491,162,2,A collectible
6492,162,2,A memento
6590,162,2,Multiple different colored ones to make artwork
6591,162,2,As part of a homemade wind chime
6592,162,2,Homemade jewlery
6593,162,2,A homemade musical instrument
6594,162,2,Ornaments
6595,162,2,Place them on clothes for looks instead of function
6325,163,2,Could be used as googly eyes
6326,163,2,Put a bunch of them into a tin can and make a noisemaker
6327,163,2,Use them as tiny wheels for a model bike
6328,163,2,Create a unique artpiece by gluing many different colors together on a canvas
6329,163,2,Can have them on a string and make a homemade necklace for kids to try
6443,163,2,Creating a wall out of them and using them as a bookend
6444,163,2,Use them as ammo in a mini disc launcher
6445,163,2,Attaching pins to one side of the button to make decorative button pins
6446,163,2,Creating incredible dangerous homemade roller skates by attaching rows of buttons together under your shoes
6355,164,2,eyes for a stuffed animal
6356,164,2,use as stencil for evenly spaced dots
6357,164,2,use as a coin flip for heads or tails
6358,164,2,projectile weapon to throw
6359,164,2,"use to keep track of a task, place in spot to remember"
6455,164,2,cat toy
6456,164,2,glue to your fingernails for nail decorations
6457,164,2,put into a bottle as a noise maker
6458,164,2,put on bottom of shoes to make tap dance shoes
6459,164,2,doll house furniture creation
6386,165,2,Ammunition for a slingshot
6387,165,2,Art projects
6388,165,2,As a shape mold (depending on the shape of the button)
6389,165,2,String some together for a cat/dog toy
6390,165,2,In a makeshift sleep mask (one over each eye!)
6483,165,2,Homemade earlobe stretchers
6484,165,2,As the football in a game of table football
6485,165,2,A frisbee for rats
6486,165,2,Miniature car wheel rims
6670,166,2,Apron holder
6671,166,2,Design for artwork
6672,166,2,knobs for cabinets
6673,166,2,Earrings
6674,166,2,Necklaces
6675,166,2,Button on shoe for children
6748,166,2,DIY Counting game for children
6749,166,2,Stack and glue to each other and make mini figures
6750,166,2,Use as pebbles to skip in pond
6751,166,2,use to make cool geometrical drawing
6644,167,2,make jewelry
6645,167,2,use as a barrett in your hair
6646,167,2,use it as a stencil
6647,167,2,use it as a safety tool to block off outlets from children
6648,167,2,use it in a counting contest instead of beans/jellybeans (how many are in a jar)
6649,167,2,"fill in cracks from outside, table stabilizer"
6735,167,2,bookmarks either singly or in a string of connected buttons
6736,167,2,sort a days worth of pills by storing them on a button
6737,167,2,glue onto the top of pins to make unique push pins.
6738,167,2,make earrings out of them
6739,167,2,turn them into an abacus for math
7129,168,2,A doll's eye
7130,168,2,Pretend coins for playing
7131,168,2,Tie to the end of a string as a handle
7132,168,2,Decoration
7185,168,2,Use the hole as a guide and slide it down to straighten thin lengths of wire
7186,168,2,Hang together with multiple little bits to make a windchime
7187,168,2,Tie to the end of a string to use as a cat toy
7188,168,2,Attach to something as a means of setting up a handle on it
6691,169,2,Craft Material
6692,169,2,Game Piece
6693,169,2,Guitar Pick
6694,169,2,Counting Tool
6695,169,2,Refrigerator Magnets
6696,169,2,Zipper Pull Replacement
6770,169,2,Morse Code Storytelling
6771,169,2,Musical Instrument Interface
6772,169,2,Chessboard Game
6773,169,2,Wind Chimes Orchestra
6774,169,2,Button Pixel Art
6775,169,2,Candle Embellishments
6782,170,2,doll cup coaster
6783,170,2,4 eyed mouse mask
6784,170,2,thumb tip protector
6785,170,2,little strainer
6786,170,2,playtime currency
6787,170,2,action figure shield
6888,170,2,clothing decorative adornment
6889,170,2,use many hanging for a lampshade
6890,170,2,replacement for coin flip
6891,170,2,maraca filler
6892,170,2,replacement game pieces
6893,170,2,cardboard spaceship buttons
7036,171,2,To make an enemy choke
7037,171,2,Use as currency in a new society
7038,171,2,Glue to pumpkin Jack o lantern as eyes
7039,171,2,Use as nipple covers
7040,171,2,Tie together to make a piece of clothing
7041,171,2,Play poker
7082,171,2,Use to measure small distance
7083,171,2,Jingle in a can for music
7084,171,2,Juggle them
7085,171,2,Use as eyes on a doll
7086,171,2,Spell out SOS on a stranded island
7087,171,2,Stick under wiggly table leg
7361,172,2,Use in place of a missing piece in a game of checkers
7362,172,2,Press to open a door/start a sequence
7363,172,2,Paper weight
7364,172,2,Tap to make a beat
7365,172,2,Attach it to a bear to replace it's eye
7366,172,2,Use as a prop to keep two items seperated
7367,172,2,Use to fix a barely wobbling table.
7368,172,2,Give to ant colony as a shrine
7369,172,2,Wrap floss around and through button to keep it untangled.
