id,for_user_id,round_id,idea_content
5396,130,4,Incense holder
5397,130,4,Make throwing darts
5444,131,4,Use as a nose picker
5445,131,4,Use as a toy
5446,131,4,Use as a pointer to tell someone where a item is
5447,131,4,Use it as a can opener
5452,131,4,Use the wood as decoration
5453,131,4,Use it as a way to get items from small cracks or openings
5454,131,4,Use it as a wand during a concert
5455,131,4,Use it as a way to practice your imagination by drawing on it like a paper
5475,133,4,as a fidget toy to spin
5476,133,4,as a medium to carve into a sculpture
5477,133,4,as a tool to poke hole into sod to aerate a lawn
5478,133,4,tie a string to it and fling it at things with centrifugal force
5479,133,4,tie a bunch to string harness so it can be shaken to a rhythm and produce musical sounds
5480,133,4,put wheels on either side and use them as axels for a toy car
5481,133,4,use them as support beams for a toy home structure
5482,133,4,use one in a slingshot for a challenging javelin
5526,134,4,measure seismic activity by attaching end to string and hanging
5527,134,4,carving out to transport concealed items
5528,134,4,makeshift chopsticks
5529,134,4,teaching device for condoms in sexual education
5530,134,4,aligning end to end to form the edges of a race track
5531,134,4,cutting into pieces to randomly assign a duty based on asymmetrical piece selection (drawing straws)
5532,134,4,As a way to describe Christopher Reid's haircut from Kidd n Play
5533,134,4,mechanical end piece to press keys on keyboard
5534,134,4,grinding down for ignition powder
5535,134,4,chew toy for large toothed animals
5536,134,4,propping up rag as a means to mimic a toy tent for dolls
5537,134,4,spinning device for teenage kissing game
5684,135,4,As a hair pick to hold your hair in a bun.
5685,135,4,To use as a marshmallow roasting stick.
5686,135,4,To carve something into.
5687,135,4,As a drumstick.
5688,135,4,As chopsticks.
5689,135,4,Pasted in an art picture.
5735,135,4,Ina garden bed to stabilize small plants.
5736,135,4,"Several needed, but play pick up sticks with."
5737,135,4,As a clay carving tool.
5738,135,4,To stir something.
5739,135,4,As a weapon to stab someone.
5620,136,4,snack (mmmm wood pulp)
5621,136,4,building things! like towers...
5622,136,4,emergency fire
5623,136,4,small child knife games
5624,136,4,"if its a cool novelty pencil, its a highly valued piece of currency in the small child black market. you could get a scented eraser for a really good one"
5625,136,4,emergency hinge removal
5626,136,4,emergency door lock for the wacko using their pencil to remove your hinges
5627,136,4,picture frame
5628,136,4,totally legit art and not 'reference' material for your math exam
5629,136,4,pretend (very bad) syringe. (works best with mechanical pencils)
5630,136,4,"after finishing your snack, use what remains to make a flute"
5631,136,4,unconstitute it and turn it into a duck. do it.
7026,137,4,Use in arts & crafts
7027,137,4,Use to start a fire
7028,137,4,Use in magic tricks
7029,137,4,Use in the garden to support plants
7030,137,4,Widdle it
7031,137,4,Use it to hold a hair bun in place
7114,137,4,Use as a toilet paper holder
7115,137,4,A drum stick
7116,137,4,"With two of them, you have walrus teeth"
7117,137,4,"Cross two of them, then wrap with yarn to make a God's eye craft"
7118,137,4,Hold it between your upper lip and below your nose as a mustache
7119,137,4,Exercise your hands and fingers
6173,138,4,A weapon
6174,138,4,A backscratcher
6175,138,4,To pick your nose
6176,138,4,To erase things
6177,138,4,Something to break when you're angry
6178,138,4,A bookmark
6252,138,4,Use to fidget with to calm down
6253,138,4,Use it as a pointer
6254,138,4,"Use to remove something gross (an insect, animal hair, etc.) So you don't have to touch it"
6255,138,4,Use it as a paperweight
6864,139,4,a pointer
6865,139,4,for punching holes
6866,139,4,bookmark
6867,139,4,a ruler
6968,139,4,hair stick and pin
6969,139,4,toothpick substitute
6970,139,4,farm ground peg
6971,139,4,a stylus
6109,140,4,you could use it as a fidget toy
6110,140,4,weapon
6111,140,4,chewtoy
6112,140,4,could burn it and make a fire
6113,140,4,could sell it for money
6114,140,4,you can do magic tricks with it
6231,140,4,you could lay them down a certain way so that they look like a picture
6232,140,4,use it to poke pressure points on someone
6233,140,4,use it to scratch an itch you cant reach
6234,140,4,use it to point towards things
6081,141,4,Reinforce screw holes that became loose overtime
6082,141,4,Vampire killer
6083,141,4,Old school fidget spinner
6084,141,4,Measurement device
6085,141,4,Straightening tool
6086,141,4,Ammunition for a bow or crossbow
6165,141,4,"Fencing for small pets (hamsters, gerbils, mice)"
6166,141,4,Wall decoration
6167,141,4,Makeshift wolverine claws
6168,141,4,Blow dart replacement ammunition
6290,142,4,plant support
6291,142,4,drum practices
6292,142,4,remove sticker gunk
6293,142,4,roll toothpaste
6294,142,4,make rubbings
6295,142,4,erase crayon
6439,142,4,defense weapon
6440,142,4,string holder
6441,142,4,as atoy
6442,142,4,erase crayon
6546,144,4,trace it to draw a straight line
6547,144,4,use it to measure things
6548,144,4,use it as a dart
6549,144,4,poke holes in things
6608,144,4,use it as a craft stick
6609,144,4,use it to hold your burger together
6610,144,4,light a fire with it
6611,144,4,build a fairy house
6268,145,4,Replace clock hands with them
6269,145,4,Use in hair as decor or to help hold style
6270,145,4,As drum sticks
6271,145,4,Use like a mini rolling pin for things like toothpaste tubes
6272,145,4,Use to scrape stickers off objects
6273,145,4,Use to wrap string around
6372,145,4,Put into a foam ball to make a spiky ball
6373,145,4,Use as a book marker/place holder
6374,145,4,As a back scratcher
6375,145,4,As a pair of chopsticks
6376,145,4,Use to point at things or at words in a book to help
6534,146,4,chew on when nervous
6535,146,4,hair pin
6536,146,4,weapon
6537,146,4,unit of measure
6538,146,4,field goal for paper footballs
6539,146,4,magic trick prop
6617,146,4,temp aid for inured finger
6618,146,4,as a digging tool
6619,146,4,musical instrument
6620,146,4,sign holder
6621,146,4,use as a dart
6760,149,4,carve it into a mini sculpture
6761,149,4,use it as a fence in a diorama
6762,149,4,shave it down until it is sharp knife
6763,149,4,cut it up and glue together to make coasters or use as beads for jewelry
6764,149,4,carve a design onto the eraser and use it as a stamp
6765,149,4,use it to start a macrame project
6922,149,4,use it to stake up small plants
6923,149,4,use it to curl paper for crafts or ribbons for gifts
6924,149,4,use it in place of a bone folder to make perfect folds in ppaper
6925,149,4,make a mini log cabin as a birdhouse
6926,149,4,use the eraser to remove sticky residue
6927,149,4,use a bunch to line a drawer
6574,150,4,sign stake for garden
6575,150,4,drum stick
6576,150,4,use shavings as tinder for fire
6577,150,4,pipe cleaner
6578,150,4,window prop to keep it open
6579,150,4,electrical insulator
6660,150,4,chop stick
6661,150,4,ladder step
6662,150,4,use graphite as makeup
6663,150,4,wild animal gag
6664,150,4,use wood to level a table or chair
6665,150,4,toothpick
6339,151,4,a crossbow
6340,151,4,nunchucks
6341,151,4,rake a zen garden
6342,151,4,sculpture
6343,151,4,weapons for toys
6344,151,4,phone lines in a mini toy city
6475,151,4,firewood
6476,151,4,grind up the graphite and use as makeup
6477,151,4,glued together as a plate
6478,151,4,used to keep a plant straight
6626,152,4,sharpen into a weapon
6627,152,4,hold a bun together in your hair
6628,152,4,practice balancing on finger
6629,152,4,get two and use as chopsticks
6630,152,4,use as rolling pin
6631,152,4,press buttons when you have long nails
6744,152,4,pick a lock
6745,152,4,stick behind ear for librarian costume
6746,152,4,throw upward into ceiling tiles
6747,152,4,roll between hands to demonstrate how friction makes heat
6687,153,4,use as a weapon
6688,153,4,use as a knife
6689,153,4,windchime
6690,153,4,necklace
6766,153,4,drumsticks
6767,153,4,firestarter
6768,153,4,clean in between grout
6769,153,4,clean shoes
6703,154,4,Use as source of graphene
6704,154,4,Use to poke breathing holes into a box
6705,154,4,Use to pop packing cushions
6706,154,4,Carve runes to make a small wizard staff
6707,154,4,Use several to build model log cabin
6708,154,4,"Glue several together to form a sort of block of wood that can then be carved into vase, small table, etc"
6844,154,4,Use to make vents in aluminum foil when steaming food
6845,154,4,Improvised stabbing device
6846,154,4,Use blunt end to poke around in drawers to avoid leaving fingerprints
6847,154,4,Stick in glass of water to demonstrate refraction
6556,155,4,Plant sign
6557,155,4,cord organizer
6558,155,4,decoration
6559,155,4,picture frame stand
6560,155,4,hair chopstick
6561,155,4,fidget toy
6666,155,4,drumstick
6667,155,4,firewood
6668,155,4,dart
6669,155,4,toy
6638,156,4,a hair stick
6639,156,4,bookmark
6640,156,4,measuring things at a distance especially when life drawing
6641,156,4,shave off wood to help start a fire
6642,156,4,drink stirrer
6643,156,4,garden marker
6731,156,4,glue many together and carve a statue
6732,156,4,pick up police evidence
6733,156,4,mark a straight line
6734,156,4,twirl between your fingers when bored
6709,157,4,paper weight
6710,157,4,back scratcher
6711,157,4,drum stick
6712,157,4,poke holes through fabric
6713,157,4,shoot at people
6714,157,4,scratch your cat's back
6832,157,4,play tic tac to
6833,157,4,spin in between fingers
6834,157,4,play five finger filet with a pencil instead of knife
6835,157,4,bundle them up and try to break them to test your forearm strength
6836,157,4,use as a substitute for a bottle in spin-the-bottle
6837,157,4,cat toy
6788,158,4,As firewood
6789,158,4,As an axle for a toy car
6790,158,4,As a beam for model structures
6791,158,4,As an insulated conductor/resistor
6792,158,4,As a quarrel for a small crossbow
6793,158,4,As a drumstick
6860,158,4,As a digging stick
6861,158,4,As a toothpick
6862,158,4,epoxy them togther into a tabletop
6863,158,4,as a coat peg
6776,159,4,Medium to create art
6777,159,4,Use as a nose-picker
6778,159,4,Something to use in the sharpener
6779,159,4,Something that teachers like to use as decoration in their classrooms
6780,159,4,Something to pop your dog with if it is being bad
6781,159,4,Can be used as a pole for your pet hamster to slide down
6854,159,4,A weapon if an intruder enters the classroom
6855,159,4,Use as a rolling pin to make your favorite homemade pasta
6856,159,4,Something that allows a plant to grow upwards on it
6857,159,4,Use to replace the spinner of a dial from a board game
6858,159,4,Use as a fire starter
6859,159,4,Use to dig a hole in the dirt
6928,160,4,Kindling.
6929,160,4,Make tiny log cabin out of it.
6930,160,4,Shiv
6931,160,4,Chew on it to help concentrate.
6932,160,4,Put it behind your ear for fashion.
7010,160,4,Pull hair out of drain with it.
7011,160,4,Knock on dogs head for punishment.
7012,160,4,Snap it as a show of strength.
7013,160,4,Tiny signpost.
6632,161,4,Chopsticks
6633,161,4,Clean your ears
6634,161,4,A hair tie
6635,161,4,A drum stick
6636,161,4,A finger board (think tech deck)
6637,161,4,To keep a beat
6725,161,4,Clean your nose
6726,161,4,Remove a rock from a tire
6727,161,4,Remove a rock from your shoe sole
6728,161,4,Paint it to use an ornament
6729,161,4,Snap it and use as a necklace
6730,161,4,Use the earser as earings
7060,162,4,A weapon
7061,162,4,Back scratcher
7062,162,4,A chew toy
7063,162,4,A drumstick for your desk
7064,162,4,Clothing accessory (in your shirt pocket or behind your ear)
7065,162,4,Lincoln Log like toy
7139,162,4,Decorations
7140,162,4,Use as a ruler
7141,162,4,A candle replacement
7142,162,4,Put holes in paper
6899,163,4,Used to create a multitude of architectural objects (bridge for example)
6900,163,4,Can collect a bunch with different levels of eraser and pencil usage and create a 3d painting out of them based on how short or long they are
6901,163,4,Obviously an imaginary skateboard for your fingers to grind with
6902,163,4,Kindling for a fire
6903,163,4,"If you have good balance, you could use it as a golf tee"
6990,163,4,Could lay down a roll of them across the floor to aid in moving heavy furniture
6991,163,4,Attach some into the sides of a shoe creating snow shoes
6992,163,4,Create perfect circles by spinning one into paint
6993,163,4,Cut in half and then double the amount of usable pencils
6804,164,4,drumsticks
6805,164,4,carve into artistic shapes
6806,164,4,nose picker
6807,164,4,use like a ruler to draw a straight line
6808,164,4,jab into the eyes of your enemies
6809,164,4,use as a scoop in a peanut butter jar
6882,164,4,makeshift costume mustache
6883,164,4,skewer for kabobs
6884,164,4,marshmallow roasting stick
6885,164,4,fire starter
6886,164,4,ear cleaner
6887,164,4,entertain yourself by trying to balance it on increasingly smaller items
6933,165,4,Add some feathers for makeshift arrows
6934,165,4,Fence posts in a hamster fence
6935,165,4,Tape several together for a pointer
6936,165,4,Use as an emergency digging tool
6937,165,4,Homemade eyeliner/eye shadow
6938,165,4,Wrap in cloth to make a straw cleaner
7000,165,4,Replacement for a sandwich toothpick
7001,165,4,Scrape crud off a flattop grill
7002,165,4,Use the eraser as a pummice stone for your toes
7003,165,4,Determine a table's levelness with it
7333,166,4,hole puncher
7334,166,4,use as frame for a picture
7335,166,4,dart for dart game
7336,166,4,dig dirt out of hole
7337,166,4,Use to curl hair
7338,166,4,use to roll paper
7339,166,4,drum sticks
7340,166,4,clock hand
7341,166,4,make small model house
7342,166,4,tuck things in
7143,167,4,drum sticks
7144,167,4,door stopper
7145,167,4,chop sticks
7146,167,4,lever
7147,167,4,toy rolling pin
7148,167,4,candle holder (stick into dirt and jam candle on the pointy end)
7193,167,4,hole puncher in paper
7194,167,4,back scratcher
7195,167,4,earrings (if your holes are large enough)
7196,167,4,tool to crush pills (medicine)
7197,167,4,mini fishing poles
7198,167,4,toy swords
7303,168,4,Sewn together as makeshift armor to possibly deflect arrows
7304,168,4,As makeup
7305,168,4,As tinder for a fire
7306,168,4,As a weapon
7307,168,4,As a lincoln log
7308,168,4,To help brace something as it dries
7309,168,4,As a way to practice whittling
7310,168,4,To make a graphite miniature
7311,168,4,As a holepunch
7108,169,4,Drumstick for Tabletop Drumming
7109,169,4,Knitting Needle for Small Projects
7110,169,4,Depth Gauge for Baking
7111,169,4,Scale Weight Balancer
7112,169,4,Seed Dibber for Gardening
7113,169,4,Art Tool for Texture
7149,169,4,Finger Splints for First Aid
7150,169,4,Creative Cake Dowels
7151,169,4,Guides for Drawing Straight Lines in Art
7152,169,4,Homemade Sundial
7153,169,4,Miniature Dowsing Rods
7154,169,4,Precision Seed Planter
7229,170,4,eye gouger
7230,170,4,erasing
7231,170,4,hole punch
7232,170,4,ear decor (for looking clever)
7233,170,4,pick-up sticks
7234,170,4,pit trap spikes
7279,170,4,beaver's swizzle stick
7280,170,4,hand-crossbow bolts
7281,170,4,boardgame spinner arrow
7282,170,4,golf tee
7283,170,4,mouse's tightrope balancing pole
7284,170,4,mouse's high jump pole
7245,171,4,Use as a stick for a game of miniature hockey
7246,171,4,Keep hair up
7247,171,4,Show strength by breaking with chopped hand
7248,171,4,Poke someone to annoy them
7249,171,4,Use as chopsticks
7250,171,4,Use as firewood
7263,171,4,Use as tiny baseball bat
7264,171,4,Tie to a string for cat toy
7265,171,4,Stick one in each nostril as a fun disguise
7266,171,4,Scratch itch on back
7267,171,4,Throw at dart board as a game
7268,171,4,Poke an enemyÃƒÂ¢Ã‚Â€Ã‚Â™s eye
7380,172,4,Use as drum sticks
7381,172,4,Use as chop sticks
7382,172,4,Use 4 to mark a square where you want to shovel dirt
7383,172,4,Spin the pencil instead of spin the bottle
7384,172,4,Act like the pencils are swords and have a pretend sword fight with a friend
7385,172,4,Spin with force to eventually start a fire
7386,172,4,"Take out graphite, and sharpen wood down to make multiple skewers for food"
7387,172,4,Cut in slices to make small decorations for your fish tank
7388,172,4,Balance on top of your nose to beat a world record
7389,172,4,Comb through hair to look for lice
7390,172,4,Spin through your fingers to satisfy ADHD urges.
