id,for_user_id,round_id,idea_content
5470,131,5,Use it to make a creative shadow
5471,131,5,Use it to mark a location that you buried something like valuables
5472,131,5,Use it as a weapon
5473,131,5,Use it as an unexpected hiding place
5474,131,5,Use it as a home for a reptile or creature
5483,133,5,move it around for exercise
5484,133,5,use it as a shock absorber on a jumping platform
5485,133,5,sit in it and have a friend spin you down a hill
5486,133,5,shred the rubber and layer it onto a surface to protect from impacts
5487,133,5,put a circular picture in it so it can be a quirky picture frame
5488,133,5,cut in half and put each half under either end of a seesaw to cushion each seat
5489,133,5,seal one end on the top of a pedestal and fill it with water for a birdbath
5490,133,5,stack a bunch around a mailbox post to shield it from vandalizing
5491,133,5,fill it with cement and cast a metal pole in it for a tether ball support
5538,134,5,recycling into playground rubber
5539,134,5,burning in protest of climate action
5540,134,5,conceal packages in transport
5541,134,5,flipping for extreme workouts
5542,134,5,punching bag
5543,134,5,chew toy for large felines
5544,134,5,education aid for demonstrating centrifugal force
5545,134,5,safety device for absorbing force impacts
5546,134,5,manipulating water transportation by countering gravity with buoyancy
5547,134,5,stacked to form large representation (tire dinosaur)
5548,134,5,toy for children to roll down hills within
5877,135,5,Tie to a rope and hang from a tree to make a swing.
5878,135,5,Fill with water and kill mosquitoes.
5879,135,5,Plant flowers in it.
5880,135,5,A bumper for parking so you don't pull up to far and hit a tree or building.
5946,135,5,As a pastime to jump on when bored.
5947,135,5,To roll down the road daily to get into shape.
5948,135,5,To start a fire in.
5949,135,5,To barricade oneself in to hide. You would need a stack.
5656,136,5,tire+hill+teenager = hours of fun (and a ride to the hospital once somebody decides to stick his head out while its going downhill and hits a rock)
5657,136,5,tire fire (don't do this)
5658,136,5,"make model alligators and leave them on the road to make ppl go ""wait is that an ACTUAL alligator"""
5659,136,5,melt it down. shoes.
5660,136,5,melt it down. make cannonballs. aim where you so please
5661,136,5,chicken holder
5702,136,5,child holder
5703,136,5,portable post to hook the dog too
5704,136,5,"melt it down, free rubber to make ducks with."
5705,136,5,make a GIANT duck from hundreds of regular tires
5706,136,5,"melt it down, make a suit, make your hot ex wear it"
5707,136,5,the worlds worst game of hopscotch(tm) or connect four (tm(tm))
7199,137,5,Use as a border or fence
7200,137,5,A floating device
7201,137,5,"Put soil in the middle, and plant flowers"
7202,137,5,"Cut the tread off, and use in various arts & crafts"
7203,137,5,Reuse the tread for worn boot soles
7204,137,5,Make a tire swing on a tree
7257,137,5,Plant many tires at different levels in your backyard for a nice flower garden
7258,137,5,Use in your yard to support solar light lanterns or tiki torches
7259,137,5,Use to support building a snowman
7260,137,5,"Clean them up nice, & float many in your pool with candles inside the holes for outdoor ambience party lighting"
7261,137,5,Keep in car trunk for additional weight when driving on icey roads
7262,137,5,Kids can use as sleds
6469,138,5,Ride inside and roll down a hill
6470,138,5,Use as a weight for working out
6471,138,5,Something to climb in a park
6472,138,5,A place for a bird's nest
6473,138,5,A target to throw things through
6474,138,5,As a frisbee
6580,138,5,Use rubber stripes to make a bracelet
6581,138,5,Used to make a snake or sea monster decoration for Halloween
6582,138,5,See how high you can bounce it
6583,138,5,Target practice for arrows
7120,139,5,pet bed
7121,139,5,for bonfire
7122,139,5,furniture piece
7123,139,5,form a barrier
7189,139,5,lifting in workout training
7190,139,5,for creating raised gardens
7191,139,5,dock fender
7192,139,5,a floor pad
6366,140,5,a punching bag
6367,140,5,a swing
6368,140,5,a big toy in the backyard
6369,140,5,a planter
6370,140,5,a habitat for small animals or bugs
6371,140,5,you could burn the rubber and start a fire
6464,140,5,Send it rolling to destroy pretty much anything
6465,140,5,a divider to block entry
6466,140,5,you could make a mechanism with it
6467,140,5,you could make the inside of the tire a storage unit
6468,140,5,measuring device
6330,141,5,Coffee table base
6331,141,5,Decorative living room art piece
6332,141,5,Obstacle course builder
6333,141,5,Gokart racing track wall cusions
6334,141,5,Alternative fire source when stuck in cold weather
6447,141,5,Extreme ring toss competition
6448,141,5,Outdoor seating
6449,141,5,Pet bed cusion
6450,141,5,Exercise equipment
6697,142,5,road shocks
6698,142,5,direction of travel
6699,142,5,play toy
6700,142,5,decorations
6701,142,5,creating boundaries
6702,142,5,bridge
6794,142,5,training tool
6795,142,5,wedding cake
6796,142,5,training
6797,142,5,plant holder
6816,144,5,make a swing
6817,144,5,use it for planting
6818,144,5,put it on top of things to keep them from blowing away
6819,144,5,use it as a step stool
6894,144,5,wind hose around it
6895,144,5,animal habitat
6896,144,5,use it to collect water
6897,144,5,use it as a fire pit
6898,144,5,see how tall you can stack them
6540,145,5,Attach rope and hang from tree as a swing
6541,145,5,Use as camping chairs
6542,145,5,Line with cloth or plastic and use as a planter
6543,145,5,Collect a bunch and place them together to make an obstacle course
6544,145,5,Build a ramp and roll them down and race them
6545,145,5,Place a circle of wood on top of as an outdoor table
6612,145,5,Use the inner metal to glue a mirror into as a unique mirror
6613,145,5,Cut in half and use half as a hammock or chair
6614,145,5,Place a stereo in and use a a subwoofer
6615,145,5,Coil your garden hose inside it so it doesn't come undone
6616,145,5,Use as a hamster or reptile home or play area
6826,146,5,use rope and make a tire swing
6827,146,5,use as a flower bed
6828,146,5,stack to make a wall
6829,146,5,lay on ground and run through them like football players and the military
6830,146,5,get a big tire and flip it over and over like body builders do
6831,146,5,use as crash barrier on a race track
6986,146,5,make outdoor furniture
6987,146,5,"cut one in half, paint both and use as driveway markers"
6988,146,5,use to make a fence
6989,146,5,get inside a big tire and roll down hill
7066,149,5,use it as a bowling ball in an improvised bowling game
7067,149,5,"use it as garden decor, as a little pond or plant flowers in it and make a little village"
7068,149,5,paint the tire and use it as a christmas tree base
7069,149,5,glue jute rope around it and make a table or chair
7070,149,5,use it to make playground toys for kids
7071,149,5,fill it with sand to make a sand pit
7175,149,5,use it as a composting bin
7176,149,5,make an obstacle course for training dogs
7177,149,5,use it as a step for small dogs
7178,149,5,fill with balls as a diy ball pit
7179,149,5,use as a roller for your back
7180,149,5,use it as a weight for exercise
6838,150,5,log splitting assistance (put around many logs to prevent from falling over)
6839,150,5,smoke signal fuel
6840,150,5,tree swing seat
6841,150,5,use for exercise/weight training
6842,150,5,repurpose rubber into sandals
6843,150,5,boat anchor
6916,150,5,tree/plant border
6917,150,5,seat
6918,150,5,cat litter tray
6919,150,5,hoolahoop
6920,150,5,snow sled
6921,150,5,water collector
6602,151,5,obstacle course
6603,151,5,cut up and used as armor
6604,151,5,dog bed
6605,151,5,planter
6606,151,5,tire swing
6607,151,5,sandbox
6721,151,5,gym equipment
6722,151,5,basketball hoop
6723,151,5,cut up and made into a bag
6724,151,5,roll to a friend and make it game
6951,152,5,use in strength training as weight
6952,152,5,sit inside and roll down hill
6953,152,5,tie to a tree and use as a swing
6954,152,5,stack a few and make a table
6955,152,5,weigh down back of pickup truck while driving in icy conditions
7052,152,5,put pillow in middle and make an outdoor chair
7053,152,5,combine with other materials to make sculpture
7054,152,5,paint and use as christmas wreath
7055,152,5,use as dog toy
6878,153,5,shoes
6879,153,5,purse
6880,153,5,gloves
6881,153,5,coffee mug holder
6982,153,5,a swing for outside
6983,153,5,sandbox for cats
6984,153,5,a seat
6985,153,5,a garden planter
6976,154,5,Large planter
6977,154,5,Build defensive wall against projectiles
6978,154,5,Ballast
6979,154,5,Cushion worn around waist if you happen to fall down a lot
6980,154,5,Recycle and use as rubber matting
6981,154,5,Combine several into raft
7072,154,5,Line up several to use in archery contest (shoot through centers)
7073,154,5,Incorporate into performing dog show where dog balances on top
7074,154,5,Use as ship steering wheel
7075,154,5,Reuse as makeshift sandals
6798,155,5,Planter
6799,155,5,furniture
6800,155,5,swing
6801,155,5,workout equipment
6802,155,5,art
6803,155,5,construction material
6874,155,5,playground equipment
6875,155,5,weight
6876,155,5,hoop for sports
6877,155,5,kite keeper
6868,156,5,flower bed
6869,156,5,playground toys for kids
6870,156,5,hang high from a tree for large dogs to play with
6871,156,5,cut into strips and turn into artwork
6872,156,5,painted and put up to mark the boundary of your property
6873,156,5,stacked up to put your mailbox on top of
6972,156,5,dog bed
6973,156,5,small sandbox
6974,156,5,patio furniture
6975,156,5,paint with your house number
7004,157,5,Flip for exercise
7005,157,5,use as a lawn decoration
7006,157,5,hide a spare key
7007,157,5,use as a squirrel feeder
7008,157,5,burn for a smoke signal
7009,157,5,make a swing with it
7094,157,5,cat hiding spot
7095,157,5,grind into bits to use as flooring for a playground
7096,157,5,use in place of a foam roller
7097,157,5,use to train balance
6994,158,5,fill with concrete and use as fortifications
6995,158,5,Burn as a signal fire
6996,158,5,Sit in it and roll down a hill
6997,158,5,As a swing
6998,158,5,Break it down and mold it into bricks
6999,158,5,As an elevated planter
7056,158,5,As ballast in a ship
7057,158,5,Make shoes out of it
7058,158,5,As shelter for wildlife
7059,158,5,stack into a wall
7046,159,5,A weight to use for strength training
7047,159,5,A toy for kids to roll around in
7048,159,5,A pot for your plants
7049,159,5,A chair for your living room
7050,159,5,Hang on the wall as decor in your bedroom
7051,159,5,A dog bed
7102,159,5,Turn it into a sandbox
7103,159,5,Use it to throw footballs through
7104,159,5,Use it for target shooting training
7105,159,5,Something that could shelter a turtle on a rainy day
7106,159,5,A dog toy (they can chew through anything)
7107,159,5,A fence to let your hamsters out of the cage
7124,160,5,Tire swing.
7125,160,5,Surround property as temporary fence.
7126,160,5,Get in it and roll down a hill.
7127,160,5,Throw it for a game.
7128,160,5,Put it around sapling for protection.
7167,160,5,Stuff with blankets to make immovable dog bed.
7168,160,5,Stack it to stand higher.
7169,160,5,Roll it down hill.
7170,160,5,Put it around your neck as decoration.
6848,161,5,Swing
6849,161,5,Flower pot holder
6850,161,5,A picnic table
6851,161,5,Foot Rest
6852,161,5,Obstacle Course Piece
6853,161,5,Cat Bed
6939,161,5,Door Stop
6940,161,5,Jack Holder for a car
6941,161,5,Wall Art
6942,161,5,Bike Jumper
6943,161,5,Lawn Art
6944,161,5,Pool
7211,162,5,A swing
7212,162,5,Exercise equipment
7213,162,5,A fuel for fire
7214,162,5,Make a device for food or water for animals
7215,162,5,Shred it up real good and use if for mulch
7216,162,5,A chair
7241,162,5,A table
7242,162,5,An aquatic toy
7243,162,5,Fill with potting soil and grow plants
7244,162,5,Make an obstacle course.
7098,163,5,Creating a an accelerator under the floor to test the rotation of a vehicles tires
7099,163,5,Using as padding on a wall to lower risk of harm
7100,163,5,Testing the angle of a hill and seeing how fast a tire rolls down it
7101,163,5,Use the base for a car-themed chair at a mechanic
7171,163,5,Creating a full-body dummy suit for doing dumb stuff
7172,163,5,Creating a homemade carousel for a playground
7173,163,5,Used as temporary walls when making a backyard fort
7174,163,5,Creating a tunnel for an obstacle course
7020,164,5,get inside and ride it down a hill
7021,164,5,fill with soil and use as a planter
7022,164,5,create a large sculpture by attaching other items to it
7023,164,5,barriers to guard your house from zombies
7024,164,5,use as a hula hoop
7025,164,5,wear as a hat
7076,164,5,attach to a tree to create a tire swing
7077,164,5,basketball hoop
7078,164,5,replace your toilet seat with one for extra padding
7079,164,5,throw through a window to break and enter
7080,164,5,see how high you can bounce it
7081,164,5,cut in half and use as a hammock
7133,165,5,Protective planter wall for a large outdoor plant
7134,165,5,For use in a child's swing set
7135,165,5,On an obstacle course
7136,165,5,Place at the end of guardrails to absorb vehicle impact
7137,165,5,As a source of emergency fuel (just don't breathe in the fumes!)
7138,165,5,Keep a wheel of cheese hidden & protected inside
7181,165,5,Cut it into pieces for soundproofing material
7182,165,5,Cut up and wrap around yourself as body armor
7183,165,5,Insulation in a backyard forge
7184,165,5,As a frisbee for giants
7343,166,5,Swing
7344,166,5,water float/small boat
7345,166,5,use to make design in wet cement
7346,166,5,use it to practice punching
7347,166,5,use it to break walls in for demolition
7348,166,5,use as top/hood on a DIY go cart
7349,166,5,Line around garden to keep the area looking neat
7350,166,5,bouncy tire game
7351,166,5,use on side of DIY boat for children
7352,166,5,use as portal for childrens game
7251,167,5,use as a doll's bed
7252,167,5,toy roller (kids roll it down the street for fun)
7253,167,5,cut into pieces and create a work of art
7254,167,5,cut into pieces and create a paved path
7255,167,5,cover with a piece of wood use as a foundation for a new stool/bench/table
7256,167,5,stack several and use as raised beds for a garden
7273,167,5,use it as the body of a home made lamp.
7274,167,5,use one as a diy lampshade
7275,167,5,float on it in a pool (I think that'll work)
7276,167,5,use as an edger to delineate road hazzards (i.e. ditches)
7277,167,5,decorate it as a christmas wreathe
7278,167,5,dig a hole and use as a seat for an outdoor toilet
7322,168,5,For weight training
7323,168,5,As a barrier to keep you from hitting hard things
7324,168,5,To roll down a hill and bowl
7325,168,5,As a planter
7326,168,5,To cut up into leather armor
7327,168,5,To cut in half and sit upside down as a chair
7328,168,5,Enrichment toys for zoo animals
7329,168,5,To make into makeshift animal shelters
7330,168,5,To fashion into faux leather accessories
7331,168,5,Mark a spot on the wheel and roll it as a measuring device
7332,168,5,Turn sideways and attach to a frame as a mini carousel/spinning chair
7217,169,5,Acoustic Sound Amplifier
7218,169,5,Aquatic Habitat Enhancer
7219,169,5,Innovative Furniture
7220,169,5,Urban Obstacle Course Elements
7221,169,5,Large Scale Sculpture Material
7222,169,5,Outdoor Workout Equipment
7235,169,5,Portable Mini-Theater Stage
7236,169,5,Floating Island for Wildlife
7237,169,5,Turf Soccer Fields For Underprivileged Children
7238,169,5,Mud Obstacle for Adventure Races
7239,169,5,Homemade Compost Bin
7240,169,5,Temporary Flood Barrier
7297,170,5,flower planter
7298,170,5,street bowling
7299,170,5,giants headband
7300,170,5,shaded mouse water park
7301,170,5,infinite toy car loop de loop
7302,170,5,tree trunk protector
7312,170,5,big pendulum weight
7313,170,5,airship anchor
7314,170,5,basketball hoop
7315,170,5,log bunch holder
7316,170,5,shred for mulch
7317,170,5,ignite for pollution (not recommended)
7285,171,5,Really heavy hula hoop
7286,171,5,Put flat on ground and use as miniature pool
7287,171,5,Transport an object by tying it and rolling
7288,171,5,Stack together to climb up high
7289,171,5,Brag to your friends that itÃƒÂ¢Ã‚Â€Ã‚Â™s a momento from stealing a car
7290,171,5,Sell to someone on the Highway whoÃƒÂ¢Ã‚Â€Ã‚Â™s tire is flat
7291,171,5,Stack a few and then use them to hide in the middle
7292,171,5,Use to draw perfect circles
7293,171,5,Use as eyes for a really giant teddy bear
7294,171,5,Use as a seat
7295,171,5,Use to cushion a fall
7296,171,5,Use as a hockey puck for a giant
7391,172,5,Get inside and roll down hill
7392,172,5,"Use as a riot deterrent, roll a bunch of tires into a mob."
7393,172,5,Hop on top of the tire and train your balance.
7394,172,5,Put food inside and roll it to your neighbor during extreme weather
7395,172,5,Paint the tire to show an animation while it rolls
7396,172,5,Grind up and use as a makeshift bed.
7397,172,5,Flip it over and over to build muscle
7398,172,5,Tie your dog's leash to a tire while you're inside to keep him from running off
7399,172,5,Tie a rope to the tire and attach it to a car to road surf.
7400,172,5,House a bunch of homeless mice/rats during winter
