id,idea_content,llama33k10,for_user_id,round_id
70621,Clip papers together,3,btcTmH43,1
70622,Use one end of the clip to poke through something that is small and needed like a screw head (in case you don't have a screwdriver),530,btcTmH43,1
70623,clip rice bags to stay shut,221,btcTmH43,1
70624,clip chip bags to stay shut,221,btcTmH43,1
70625,Clip anything that needs to stay shut and is not too thick,221,btcTmH43,1
70627,FOR MONEY,358,bU801XR6,1
70628,FOR OPENING LOCKS,188,bU801XR6,1
70630,Pick a door knob ,346,C0fi1Rtn,1
70631,Holding paper together,3,C0fi1Rtn,1
70632,Resetting electronics ( small buttons),89,C0fi1Rtn,1
70633,Taking out sim card ,454,C0fi1Rtn,1
70634,Bonding paper,46,c62vD57c,1
70635,Pick at things,484,c62vD57c,1
70636,To fill a paperclip holder,503,c62vD57c,1
70637,To hold things together,121,c62vD57c,1
70638,Clean dirt under fingernails,32,c62vD57c,1
70639,To make an electrical connection on broken radio,231,c62vD57c,1
70640,to string together to make a chain,16,c62vD57c,1
70641,To clip foldertogether,549,c62vD57c,1
70642,To clip cloth together,6,c62vD57c,1
70643,To clip plastic together,354,c62vD57c,1
70644,suse as a binder/connectocraper to clean cracks and edges,396,c73oB20h,1
70645,as a pin on corkboard,144,c73oB20h,1
70646,clean your nails,141,c73oB20h,1
70647,hang things on axmas tree,192,c73oB20h,1
70648,you can use it to organize papers,372,C9hwW590,1
70649,pick a lock,186,C9hwW590,1
70650,clean finger nails,141,C9hwW590,1
70651,scrape an object,189,C9hwW590,1
70652,create wire jewelry,377,C9hwW590,1
70653,pin crafts,111,C9hwW590,1
70654,beading,429,C9hwW590,1
70655,hold papers together,3,Ccn6Y56v,1
70656,shape it into a bouncy thing,466,Ccn6Y56v,1
70657,get dirt out of your fingernails,32,Ccn6Y56v,1
70658,push in a reset button ,330,Ccn6Y56v,1
70659,attach papers,3,ChL1fI6f,1
70660,make a bracelet,57,cIvhY884,1
70661,make a chain,16,cIvhY884,1
70662,necklace,115,cIvhY884,1
70663,use to hold papers together,3,cIvhY884,1
70664,use to play football,492,cIvhY884,1
70665,use to unlock door,18,cIvhY884,1
70670,paperweight,41,D51VgBRW,1
70671,hold papers,151,D51VgBRW,1
70672,toothpick,23,D51VgBRW,1
70673,poker,42,D51VgBRW,1
70674,keyring,77,D51VgBRW,1
70675,toy??,270,D51VgBRW,1
70676,fishing lure,20,D51VgBRW,1
70677,earring,13,D51VgBRW,1
70678,Hair pin,24,d899i6rX,1
70679,pick lock,186,d899i6rX,1
70680,ear cleaner,15,d899i6rX,1
70681,tool,215,d899i6rX,1
70682,a hair clip,170,D9ZeYC3r,1
70683,a lock pick,37,D9ZeYC3r,1
70684,a miniature bow and arrow (with rubber band,334,D9ZeYC3r,1
70685,a dental scraper (for really tight budgets),197,D9ZeYC3r,1
70686,a short for a circuit,230,D9ZeYC3r,1
70687,a conductor,308,D9ZeYC3r,1
70688,a bookmark,31,D9ZeYC3r,1
70689,a money clip,8,D9ZeYC3r,1
70690,keep papers together,3,dENdB2Qt,1
70691,blow a fuse,532,dENdB2Qt,1
70692,pick a lock,186,dENdB2Qt,1
70693,fish hook,20,dENdB2Qt,1
70694,pierce an ear,378,dENdB2Qt,1
70695,make a bracelet,57,dENdB2Qt,1
70696,pick teeth,197,dENdB2Qt,1
70697,make a toy,95,dENdB2Qt,1
70698,scratch lottery card,326,dENdB2Qt,1
70699,complete a circuit,163,dENdB2Qt,1
70700,scratch an itch,172,dENdB2Qt,1
70701,pick fingernails,456,dENdB2Qt,1
70702,pick toenails,205,dENdB2Qt,1
70703,stab an attacker,508,dENdB2Qt,1
70704,weight the front of a paper airplane,544,dENdB2Qt,1
70705,Keep documents together.,121,DH4EoL1H,1
70706,Keeping paper together,3,dmIgzB0X,1
70707,opening a lock,188,dmIgzB0X,1
70708,pulling hair out of your face,296,dmIgzB0X,1
70709,cleaning a pipe,92,dmIgzB0X,1
70710,scraping off residue from something,193,dmIgzB0X,1
70711,making jewelry,127,dmIgzB0X,1
70712,keeping craft supplies together,299,dmIgzB0X,1
70713,fixing a zipper pull,518,dmIgzB0X,1
70714,putting up christmas lights,173,dmIgzB0X,1
70715,hanging up things on a wall,33,dmIgzB0X,1
70716,Organize paper together,67,dTYiXuFS,1
70717,throwing at someone,19,dTYiXuFS,1
70718,hold papers,151,Dw04qHCX,1
70719,improvised weapon,264,Dw04qHCX,1
70720,poke a button,47,Dw04qHCX,1
70721,scratch oneself,405,Dw04qHCX,1
70722,demonstrate magnetism,97,Dw04qHCX,1
70723,interlink for crafts,538,Dw04qHCX,1
70724,attach disparate items,121,Dw04qHCX,1
70725,hold paper together,3,e16V8C6A,1
70726,pick lock,186,e16V8C6A,1
70727,pick teeth,197,e16V8C6A,1
70728,made into chain,16,e16V8C6A,1
70729,Lock pick,37,ec4h4OE3,1
70730,hold papers together,3,ec4h4OE3,1
70731,electronics reset button presser,300,ec4h4OE3,1
70732,fingernail cleaner,81,ec4h4OE3,1
70733,twist tie,86,ec4h4OE3,1
70734,To hold papers together,3,ef69VTb3,1
70735,To be used to pick locks,186,ef69VTb3,1
70736,To be used to hold things on cubicle walls,33,ef69VTb3,1
70737,To be used in a science experiment (for positive/negative charge),336,ef69VTb3,1
70738,To help hold hair in one place,206,ef69VTb3,1
70739,To reset electronics ,300,ef69VTb3,1
70744,hem holder,199,EqZE362k,1
70745,eye glass repair,226,EqZE362k,1
70746,hair barrette,131,EqZE362k,1
70747,zipper tab,11,EqZE362k,1
70748,ornament holder,134,EqZE362k,1
70749,calendar holder,387,EqZE362k,1
70750,belt holder,182,EqZE362k,1
70751,huller for strawberries,414,EqZE362k,1
70752,cherry pit remover,257,EqZE362k,1
70753,toothpick,23,euaMDyU7,1
70754,fingernail cleaner,81,euaMDyU7,1
70755,hole puncher,119,euaMDyU7,1
70756,tie clip,237,euaMDyU7,1
70757,reset button pusher,330,euaMDyU7,1
70758,zit popper,76,euaMDyU7,1
70759,head scratcher,248,euaMDyU7,1
70760,Hold papers together,3,EwBSSB2k,1
70761,"Unfold, use as ear scratcher",428,EwBSSB2k,1
70762,"Unfold, use to eject floppy disc from antique mac",65,EwBSSB2k,1
70763,"Straighten, re-fold into art shape",433,EwBSSB2k,1
70764,"Put paper wads on ends, use as mouse barbell",519,EwBSSB2k,1
70765,bookmark,31,F3E7d323,1
70766,key,117,F3E7d323,1
70770,Lock pick,37,FdOMf9nm,1
70771,hair barrette,131,FdOMf9nm,1
70772,Body Piercing tool,51,FdOMf9nm,1
70773,cone incense holder/stand ,36,FdOMf9nm,1
70774,miniature slingshot ,420,FdOMf9nm,1
70775,chain link ,391,FdOMf9nm,1
70776,hold temple to glasses when screw is lost ,490,FdOMf9nm,1
70777,put papers together,3,FE7ZtheE,1
70778,pick a lock,18,FE7ZtheE,1
70779,hold plastic bags together,86,FE7ZtheE,1
70780,to hold papers and documents together,3,fF0xmCfi,1
70781,Can be used to apply crazy glue,418,Fh8745VU,1
70782,Can be used as a fastener,110,Fh8745VU,1
70783,Can be used as a paper clip,123,Fh8745VU,1
70784,Can be used to fasten a propeller to a toy airplane,291,Fh8745VU,1
70785,Can be used as a projectile,273,Fh8745VU,1
70786,Can be used to clean tight places,154,Fh8745VU,1
70787,Can be used to etch designs in clay,369,Fh8745VU,1
70788,Can be used to give weight to a paper toy,301,Fh8745VU,1
70789,keep papers together,3,fpSd88hY,1
70790,make little animal figures with them,95,fpSd88hY,1
70791,connect 2 terminals of a battery together to test battery strength,468,fpSd88hY,1
70792,bend it into a small catapult to fire little pieces of paper at your coworker,107,fpSd88hY,1
70793,"if you get enough of them, you could make a paperweight",41,fpSd88hY,1
70794,use to pick a lock,186,FQfN6485,1
70795,use to fasten papers,3,FQfN6485,1
70796,fashion into a ring,17,FQfN6485,1
70797,fashion into a bracelet,57,FQfN6485,1
70798,make a chain,16,FQfN6485,1
70799,pick a lock,186,G1u8Znj3,1
70800,hair tie,38,G1u8Znj3,1
70801,poke things,484,G1u8Znj3,1
70802,hanger or hook,5,G1u8Znj3,1
70803,clean out cracks,61,G1u8Znj3,1
70804,clip  papers,3,g5uvlF2v,1
70805,clean a carburetor on a lawn mower,559,g5uvlF2v,1
70806,when opened reset modum,89,g5uvlF2v,1
70807,pull hair back like a barrette ,131,g5uvlF2v,1
70808,earring,13,G63FgMsT,1
70809,screw driver,246,G63FgMsT,1
70810,art object,72,G63FgMsT,1
70811,ornament,269,G63FgMsT,1
70812,ring,212,G63FgMsT,1
70813,stick figure,138,G63FgMsT,1
70814,ornament holder for xmas tree,134,G63FgMsT,1
70815,an attachment ring,143,G63FgMsT,1
70816,barrett,131,G63FgMsT,1
70817,scratch a lottery ticket ,326,GBLQ0YK2,1
70818,hang things using it from the ceiling,33,GBLQ0YK2,1
70819,use it after changing its shape as a sub for a lost chain part,341,GBLQ0YK2,1
70820,Clip together papers,3,gEOtW7kc,1
70821,String together to make a chain,16,gEOtW7kc,1
70822,Wear as an earring,13,gEOtW7kc,1
70823,Turn into a necklace,64,gEOtW7kc,1
70824,Clean under fingernails,141,gEOtW7kc,1
70825,Hold keys together,121,gEOtW7kc,1
70826,Bend into fun shapes to make a sculpture,85,gEOtW7kc,1
70827,Use as a zipper pull for broken zipper,285,gEOtW7kc,1
70828,Put a bunch of them together to make a paperweight,41,gEOtW7kc,1
70829,clip papers together,3,H6CjN8B9,1
70830,clean out small crevice/cleaning tool,61,H6CjN8B9,1
70831,self defense device?  unfolded it can hurt!,43,H6CjN8B9,1
70832,"unfolded, use end for small electronic buttons...or to push a buttom",89,H6CjN8B9,1
70833,artwork out of paperclips,88,H6CjN8B9,1
70834,rope o clips,59,H6CjN8B9,1
70835,to hold money together ,121,H6CjN8B9,1
70836,ear cleaner,15,H6CjN8B9,1
70837,make paper clip robots? buildin,546,H6CjN8B9,1
70838,use as a toothpick,23,HC0uORy6,1
70839,try to unlock a lock,18,HC0uORy6,1
70840,hang up clothes,33,HC0uORy6,1
70841,clean out a pipe,513,HC0uORy6,1
70842,clean your fingernails,141,HC0uORy6,1
70843,lock pick,37,HcYiggdZ,1
70844,cleaner for small places,154,HcYiggdZ,1
70845,miniature screw driver (if tine is flattened),53,HcYiggdZ,1
70846,tack,9,HcYiggdZ,1
70847,coffee stirrer,458,HcYiggdZ,1
70848,Clipping pieces of paper together,3,hee1Wrlg,1
70849,Jewelry,103,hee1Wrlg,1
70850,Removing a stuck floppy disk from an old Mac computer,65,hee1Wrlg,1
70851,Stitch marker for knitting and crochet projects,317,hee1Wrlg,1
70852,Temporary replacement for missing bolt,327,hee1Wrlg,1
70853,hold papers together,3,hj8bSQrN,1
70854,pick a lock,186,hj8bSQrN,1
70855,"clean a pipe, unclog",92,hj8bSQrN,1
70856,clean a crack in tile,61,hj8bSQrN,1
70857,use as paintbrush,200,hj8bSQrN,1
70858,make jewelry,127,hj8bSQrN,1
70859,use as measuring tool,386,hj8bSQrN,1
70860,make a bow and arrow,223,hj8bSQrN,1
70861,hair pin,24,hj8bSQrN,1
70862,bookmark,31,hj8bSQrN,1
70863,fishing hook,20,hj8bSQrN,1
70864,use as skewer,249,hj8bSQrN,1
70865,use it as sculptures art,66,Hl5tqv6W,1
70866,use it to pick a lock,186,Hl5tqv6W,1
70867,use it as plant marker,201,Hl5tqv6W,1
70868,use it as to tie items together,121,Hl5tqv6W,1
70869,use it as a stirrer,458,Hl5tqv6W,1
70870,hold paper together,3,hMD9Qw58,1
70871,unfold and use point to pick lock,37,hMD9Qw58,1
70872,use point to get to hard places,165,hMD9Qw58,1
70873,bookmark,31,hY8DrnuO,1
70874,hang item from thumb tac on wall or cork board,33,hY8DrnuO,1
70875,hold sweater in place,6,hY8DrnuO,1
70876,extend necklace length,493,hY8DrnuO,1
70877,Attach papers together,3,I7m5DGyu,1
70878,pick a lock,186,I7m5DGyu,1
70879,make a necklace,64,I7m5DGyu,1
70880,paper holder,367,iAmxL5kV,1
70881,reset electronics,300,iAmxL5kV,1
70882,lock pick,37,iAmxL5kV,1
70883,unlock the door of a miniature car,374,ib5Yvt55,1
70884,bend into a mini TV antenna,58,ib5Yvt55,1
70885,make a cheap ring,554,ib5Yvt55,1
70886,slingshot ammo,262,ib5Yvt55,1
70887,Keyring,77,iC3RI2p2,1
70888,chip bag clip,28,iC3RI2p2,1
70889,weapon,118,iC3RI2p2,1
70890,push pin,459,iC3RI2p2,1
70891,jewelry,103,iC3RI2p2,1
70892,used to pull hair back,206,iC3RI2p2,1
70893,used to poke small reset buttons on electronics,89,iC3RI2p2,1
70894,chain necklace,383,iC3RI2p2,1
70895,hold papers together,3,iC3RI2p2,1
70896,organize office,547,iC3RI2p2,1
70897,makeshift twisty tie,86,iC3RI2p2,1
70910,Clip paper together ,3,iVOZgWb9,1
70911,Pick Locks,186,iVOZgWb9,1
70912,Make Toys ,95,iVOZgWb9,1
70913,Cable Twist ,407,iVOZgWb9,1
70914,bind papers together,3,j0DY4Qzg,1
70915,"hang things:  ornaments, earrings, etc",33,j0DY4Qzg,1
70916,stab someone in the eye,27,j0DY4Qzg,1
70917,clean under fingernails,32,j0DY4Qzg,1
70918,scoop peanut butter,306,j0DY4Qzg,1
70919,pick lock,37,j0DY4Qzg,1
70920,pack straw with spitballs,465,j0DY4Qzg,1
70921,pick a lock,186,j2pr9SC4,1
70922,clip papers together,3,j2pr9SC4,1
70923,a game piece in a board game,515,j2pr9SC4,1
70924,to demonstrate how a magnet works,97,j2pr9SC4,1
70925,a game of pick-up-paperclips,525,j2pr9SC4,1
70926,an artistic sculpture of many paperclips,219,j2pr9SC4,1
70927,to hold money,551,j2pr9SC4,1
70928,to poke into a hole to get something stuck out,21,j2pr9SC4,1
70929,to scratch someone with,376,j2pr9SC4,1
70930,as an eye on a snowman,487,j2pr9SC4,1
70931,as part of a trail of paperclips leading somewhere,375,j2pr9SC4,1
70932,to hold papers together,3,jabz8ZMA,1
70933,clean fingernails,141,jabz8ZMA,1
70934,"Bend into a piece of jewelry, such as in shape of flower",497,Jc1pC053,1
70935,Cut into pieces,171,Jc1pC053,1
70936,Make a mini mobile,427,Jc1pC053,1
70937,holding papers,151,jC6kp1W5,1
70938,making a chain,16,jC6kp1W5,1
70939,making jewelry,127,jC6kp1W5,1
70940,making arts and crafts,111,jC6kp1W5,1
70941,hold multiple papers together,3,JE5LUVea,1
70942,hold papers together,3,jhX9tFGh,1
70943,wear as barrette,131,jhX9tFGh,1
70944,bend and wear as ring,17,jhX9tFGh,1
70945,hold button in place,290,jhX9tFGh,1
70946,string together as necklace,64,jhX9tFGh,1
70947,keep piercings open,524,JlTb0mcF,1
70948,necklace,115,JlTb0mcF,1
70949,hold paper together,3,JlTb0mcF,1
70950,scratch scratch offs,191,JlTb0mcF,1
70951,detail nail polish,472,JlTb0mcF,1
70952,reset electronics,300,JlTb0mcF,1
70953,Hold paper together,3,JwPQBC80,1
70954,To weap headphone cords in,157,JwPQBC80,1
70955,To unscrew small screws,53,JwPQBC80,1
70956,clip together papers,3,JxuQ6c1f,1
70957,hold hair like a bobby pin,24,JxuQ6c1f,1
70958,make a necklace (use the clip to hold the charm),64,JxuQ6c1f,1
70959,pick locks,186,JxuQ6c1f,1
70960,pop zits,76,JxuQ6c1f,1
70961,make a chain,16,JxuQ6c1f,1
70962,start my computer when on/off button is broken 2,541,jZeyKHnS,1
70963,dig out splinters 3,34,jZeyKHnS,1
70964,clean crumbs out of keyboard 5,404,jZeyKHnS,1
70965,clean wax out of ear canal 6,474,jZeyKHnS,1
70966,lockpick,37,K4mPL0l6,1
70967,figure,495,K4mPL0l6,1
70968,fuse,152,K4mPL0l6,1
70969,compass,479,K4mPL0l6,1
70970,tie tack,9,K4mPL0l6,1
70971,cufflink,298,K4mPL0l6,1
70972,for write msgs,507,K5j720Ym,1
70973,drawing,198,K5j720Ym,1
70974,use to envelop letter,480,K5j720Ym,1
70975,used to hide something,543,K5j720Ym,1
70976,lock pick,37,K6LmqSD5,1
70977,tooth pick,23,K6LmqSD5,1
70978,use to clear opening of dried super glue opening,183,K6LmqSD5,1
70979,use as a wire to transfer electricity,178,K6LmqSD5,1
70980,fish hook,20,K6LmqSD5,1
70981,hole punch,119,K883nL64,1
70982,fingernail cleaner,81,K883nL64,1
70983,earing,13,K883nL64,1
70984,x-mas orniment hook ,2,K883nL64,1
70985,cord organiser,35,K883nL64,1
70986,To hold papers together.,3,KCptHutj,1
70987,To pierce something with the ends.,29,KCptHutj,1
70988,To hold together a patch or name tag on a shirt,121,KCptHutj,1
70989,Fingernail cleaner,81,Kf5hYM86,1
70990,Ear cleaner,15,Kf5hYM86,1
70991,Lock pick,37,Kf5hYM86,1
70992,Keychain,77,Kf5hYM86,1
70993,Makeshift arms for tiny figure,190,Kf5hYM86,1
70994,Picture Holder,311,Kf5hYM86,1
70995,connect papers,3,kF9615f2,1
70996,make a 'duck call',461,kF9615f2,1
70997,open a lock,188,kF9615f2,1
70998,poke someone,52,kF9615f2,1
70999,make a prison cigarette lighter,421,kF9615f2,1
71000,close a chip bag,87,kF9615f2,1
71001,Toothpick,23,KmUX88nb,1
71002,lockpick,37,KmUX88nb,1
71003,bookmark,31,KmUX88nb,1
71004,bill holder,488,KmUX88nb,1
71005,USED TO CLIP PAPERS TOGETHER,3,KNj3o6fP,1
71006,CAN BE MADE INTO SHAPES,85,KNj3o6fP,1
71007,HOLD OPENED CHIP BAGS TOGETHER,112,KNj3o6fP,1
71008,COULD BE USED TO TIDY A CHILD'S ARTWORK,434,KNj3o6fP,1
71009,CAN BE PAINTED AND USED AS A DECOR,275,KNj3o6fP,1
71010,Spring,324,kPD89jW3,1
71011,Toy cricket,135,kPD89jW3,1
71012,pipe cleaner,99,kPD89jW3,1
71013,small pipe snake,342,kPD89jW3,1
71014,nail cleaner,81,kPD89jW3,1
71015,wood mark,440,kPD89jW3,1
71016,Unlock a door,18,KrS6IRo8,1
71017,Art projects,113,KrS6IRo8,1
71018,open unresponsive disc drives,250,KrS6IRo8,1
71019,Hold items,93,KxZ68Dlf,1
71020,Hang items,33,KxZ68Dlf,1
71021,Electricity,120,KxZ68Dlf,1
71022,clamp,239,KxZ68Dlf,1
71023,Conductor,308,KxZ68Dlf,1
71024,hook,5,KxZ68Dlf,1
71025,poker,42,KxZ68Dlf,1
71026,connector compas,62,KxZ68Dlf,1
71027,5. Graffiti on plastic scratch tool,166,l66h8TSK,1
71028,Worm hook,460,l66h8TSK,1
71029,Paper note / memo hanger,137,l66h8TSK,1
71030,To make pixel holes in paper,283,l66h8TSK,1
71031,DVD drive opener,250,l66h8TSK,1
71032,hold papers together,3,l7N9V4Mr,1
71033,Pick a lock,18,l7N9V4Mr,1
71034,Organizing wires,156,l7N9V4Mr,1
71035,Hold things together,121,l7N9V4Mr,1
71036,Hang things,33,l7N9V4Mr,1
71037,Bookmark,31,l7N9V4Mr,1
71038,Organization,253,l7N9V4Mr,1
71039,chain link,391,l976kyQ1,1
71040,necklace,115,l976kyQ1,1
71041,Ear rings,13,l976kyQ1,1
71042,memo hanger,137,l976kyQ1,1
71043,hair accessory,84,l976kyQ1,1
71044,button for clothes,125,l9pCqCGT,1
71045,earing,13,l9pCqCGT,1
71046,key,117,l9pCqCGT,1
71047,key chain,77,l9pCqCGT,1
71048,art,72,l9pCqCGT,1
71049,pick,267,l9pCqCGT,1
71050,zipper,365,l9pCqCGT,1
71051,clip,325,l9pCqCGT,1
71052,poker,42,l9pCqCGT,1
71053,organize pieces of paper,67,LcB8W68g,1
71054,weight for paper airplane,301,LcB8W68g,1
71055,bend into a wire to connect electrical components,178,LcB8W68g,1
71056,use the tip to remove small objects from crevices,158,LcB8W68g,1
71057,Bracelet,30,lD7jWtiL,1
71058,necklace,115,lD7jWtiL,1
71059,chain to make a bathroom clothes line,527,lD7jWtiL,1
71060,an art project,113,lD7jWtiL,1
71061,clip papers,3,Lec2y841,1
71062,fish hook,20,Lec2y841,1
71063,paper weight,41,Lec2y841,1
71064,weapon,118,Lec2y841,1
71065,art,72,Lec2y841,1
71066,chain,4,Lec2y841,1
71067,necklace,115,Lec2y841,1
71068,open it and use as tool to open cd drives,250,lGi8mYM4,1
71069,open it and use as xmas ornament holder,134,lGi8mYM4,1
71070,open it and use as a plant stake,379,lGi8mYM4,1
71071,open it and re-bend it as a piece of wire for tying,22,lGi8mYM4,1
71072,link together to form a chain - and use as a necklace,169,lGi8mYM4,1
71073,link together to form a chain - and use as earrings,521,lGi8mYM4,1
71074,link together to form a chain and use as decorative garland,16,lGi8mYM4,1
71075,use it as a paper holder (regular clip!),3,lGi8mYM4,1
71076,clip paper,3,LN1p6396,1
71077,pick a lock,186,LN1p6396,1
71078,poke a hole in something,29,LN1p6396,1
71079,make a spring,82,LN1p6396,1
71080,use to carve or etch something.,369,LN1p6396,1
71081,hold papers,151,Lr5bzVBf,1
71082,puncture,29,Lr5bzVBf,1
71083,fish hook,20,Lr5bzVBf,1
71084,clip papers together,3,Lr6WcnQu,1
71085,pick a lock,186,Lr6WcnQu,1
71086,pare one's fingernails,443,Lr6WcnQu,1
71087,etch on a surface,369,Lr6WcnQu,1
71088,scrape off some adhesive substance,193,Lr6WcnQu,1
71089,bind items together,121,Lr6WcnQu,1
71090,create a bracelet,57,Lr6WcnQu,1
71091,stick between two items,121,Lr6WcnQu,1
71092,use as a weight,294,Lr6WcnQu,1
71093,Papers together ,3,ls85DI0O,1
71094,Open a door,187,ls85DI0O,1
71095,Hold things together ,121,ls85DI0O,1
71096,Make a chain,16,ls85DI0O,1
71097,As a holder,528,ls85DI0O,1
71098,Picture holder,311,ls85DI0O,1
71105,hold papers together,3,M01qi2vc,1
71106,used as a wire for broken glasses,366,M01qi2vc,1
71107,hair pin,24,M01qi2vc,1
71108,clothes hanger after washing clothes,196,M01qi2vc,1
71109,hold paper,151,m77nfH6L,1
71110,pick lock,186,m77nfH6L,1
71111,poke tings,484,m77nfH6L,1
71112,hold things ,93,m77nfH6L,1
71113,unlock a lock,18,M826NWy8,1
71114,open a door,187,M826NWy8,1
71115,fix machines,500,M826NWy8,1
71116,connect papers the normal way,3,M826NWy8,1
71117,use as paintbrush,200,M826NWy8,1
71118,use as a connector,62,M826NWy8,1
71119,poke holes in things,29,M826NWy8,1
71120,fix wires,473,M826NWy8,1
71121,fix clothing,382,M826NWy8,1
71122,use as a stencil,322,M826NWy8,1
71123,open an iphone,470,M826NWy8,1
71124,cut tape,276,M826NWy8,1
71125,cut food,171,M826NWy8,1
71126,make a chain,16,M826NWy8,1
71127,make a necklace,64,M826NWy8,1
71128,key,117,m9S84IQd,1
71129,fork,293,m9S84IQd,1
71130,hair pin,24,m9S84IQd,1
71131,sword,50,m9S84IQd,1
71132,organize paper,67,MBYB7Nz5,1
71133,temporary repair of clothing ,98,MBYB7Nz5,1
71134,use as a weapon,118,MBYB7Nz5,1
71135,use to paint small objects,200,MBYB7Nz5,1
71136,make an art project,88,MBYB7Nz5,1
71137,keep you entertained in a boring meeting,90,MBYB7Nz5,1
71138,hold pages together,3,mctpMb8Q,1
71139,close chip bags,87,mctpMb8Q,1
71140,bookmark,31,mctpMb8Q,1
71141,temporary button closure,242,mctpMb8Q,1
71142,use it to pick a lock,186,mfgxaq4c,1
71143,to roast very tiny weenies over an itty bitty fire,516,mfgxaq4c,1
71144,combine with other paper clips to make necklaces and earrings,1,mfgxaq4c,1
71145,combine with LOTS of other paperclips to make very light-weight chain mail armor,63,mfgxaq4c,1
71146,use them to clip your hair to your ears,567,mfgxaq4c,1
71147,Pick locks,186,mhcrc4iq,1
71148,Hair pin,24,mhcrc4iq,1
71149,Make 'stick' metal figurines,130,mhcrc4iq,1
71150,Prop up recipe cards,323,mhcrc4iq,1
71151,Clean gunk out of your computer,511,mhcrc4iq,1
71152,Paperclip jewelry,1,mhcrc4iq,1
71153,Wiring alternative,368,mhcrc4iq,1
71154,put papers together,3,mmD57gcr,1
71155,open a lock,18,mmD57gcr,1
71156,access a small whole,356,mmD57gcr,1
71157,put cloth together ,6,mmD57gcr,1
71158,use to make some sort of artistic craft,111,mmD57gcr,1
71159,make earrings ,389,mmD57gcr,1
71160,hold papers together,3,MXicONTd,1
71161,replacement button,48,MXicONTd,1
71162,letter opener,315,MXicONTd,1
71163,unclog a glue bottle (or any bottle),229,MXicONTd,1
71164,CD release,398,MXicONTd,1
71165,punch holes in paper,446,MXicONTd,1
71166,Hold together papers.,3,MzKGrHfk,1
71167,Make jewelry.,127,MzKGrHfk,1
71168,Pick locks.,186,MzKGrHfk,1
71169,Make sculptures.,219,MzKGrHfk,1
71170,Clean dirt between nails.,32,MzKGrHfk,1
71171,Clean dirt between keyboard.,404,MzKGrHfk,1
71172,Engrave something in wood.,74,MzKGrHfk,1
71173,Throw at someone.,19,MzKGrHfk,1
71174,Necklace,115,n0jCAZ1s,1
71175,Earrings,13,n0jCAZ1s,1
71176,Lock pick,37,n0jCAZ1s,1
71177,Engraver,416,n0jCAZ1s,1
71178,Wire,337,n0jCAZ1s,1
71179,Bracelet,30,n0jCAZ1s,1
71180,Back scratcher ,245,n0jCAZ1s,1
71181,clip things together,3,N311258W,1
71182,hold papers together on a folder,3,N311258W,1
71183,post paper on a bulletin ,100,N311258W,1
71184,presentation ,462,N311258W,1
71185,make sure you are organized,467,N311258W,1
71186,clipping paper,3,Na5C17A6,1
71187,coiled to make a spring,82,Na5C17A6,1
71188,straightened for a handcuff pick,552,Na5C17A6,1
71189,straightened as a CD/DVD-ROM manual ejection tool,250,Na5C17A6,1
71190,re-bent into cell phone holder,288,Na5C17A6,1
71191,'jumping' toy,564,Na5C17A6,1
71192,holding papers together,3,nNBNu992,1
71193,opening a lock ,188,nNBNu992,1
71194,using it for a Christmas tree ornament,2,nNBNu992,1
71195,holding on dog ID tag,149,nNBNu992,1
71196,cleaning tight spaces,61,nNBNu992,1
71197,Hold papers together,3,nStEJbi0,1
71198,Make a necklace,64,nStEJbi0,1
71199,Design building models while laying flat on a table,447,nStEJbi0,1
71200,sling shot,234,NXFB8KQ5,1
71201,lock pick,37,NXFB8KQ5,1
71202,chain,4,NXFB8KQ5,1
71203,Lock pick,37,O3A01apk,1
71204,fishing hook,20,O3A01apk,1
71205,wire,337,O3A01apk,1
71206,to extend ones reach,534,O3A01apk,1
71207,tooth pick,23,O3A01apk,1
71208,poke holes in objects,29,O3A01apk,1
71209,book mark,31,O3A01apk,1
71210,keep a bag of chips closed,448,O3A01apk,1
71211,Paint art tool,261,O3A01apk,1
71212,bind objects together,93,O3A01apk,1
71213,clean fingernails,141,o65EfhY5,1
71214,replacent link in chain,441,o65EfhY5,1
71215,lockpick,37,o65EfhY5,1
71216,sculpture,241,o65EfhY5,1
71217,hole poker,124,o65EfhY5,1
71218,gun for rubberbands,313,o65EfhY5,1
71219,pipe cleaner,99,o72ZrbMG,1
71220,unlock doors,18,o72ZrbMG,1
71221,art projects,113,o72ZrbMG,1
71222,clip together papers,3,o72ZrbMG,1
71223,clean underneath your nails,32,o72ZrbMG,1
71224,link together to make a bracelet ,169,o72ZrbMG,1
71225,Paperclips can be used to organize stacks of differing information,372,O9vSup0D,1
71226,"They can by used to keep folders closed, yet easy to open",221,O9vSup0D,1
71227,They can be used as a pin to burst objects,155,O9vSup0D,1
71228,You may use a paperclip to hold pants together when no safety pin available,6,O9vSup0D,1
71229,hold paper together,3,oa0XCM38,1
71230,complete a make shift curcuit,139,oa0XCM38,1
71231,heat up to burn a small area,340,oa0XCM38,1
71232,make a design/shape,85,oa0XCM38,1
71233,tool,215,oa0XCM38,1
71234,lock pick,37,omDXbFdx,1
71235,toothpick,23,omDXbFdx,1
71236,slingshot weapon,234,omDXbFdx,1
71237,Frisbee,228,omDXbFdx,1
71238,self defense weapon,43,omDXbFdx,1
71239,sculpture media,335,omDXbFdx,1
71240,tie ,331,omDXbFdx,1
