id,for_user_id,round_id,item,idea_content,rater1,rater2,rater3
10544,37,1,brick,tool,1,1,2
10545,37,1,brick,tossing to improve hand strength,1,1,2
10546,37,1,brick,stack and make stairs,1,1,1
10547,37,1,brick,an uncomfortable pillow,1,1,2
10548,37,1,brick,a non talking pet,1,1,3
10549,38,1,brick,Paper Weight,1,1,1
10550,38,1,brick,deadly weapon,1,1,1
10551,38,1,brick,ship anchor,1,1,2
10552,38,1,brick,"Basketball Backboard made of ""shooting a""",1,1,3
10553,38,1,brick,Pencil Holder,4,2,3
10554,38,1,brick,add a lens to the wholes in a and create some sort of binocular or glasses,4,4,5
10555,38,1,brick,test tube holders,4,2,3
10556,39,1,brick,dog house,1,1,1
10557,39,1,brick,build play house,1,1,1
10558,39,1,brick,stepping stool,1,1,1
10559,39,1,brick,weapon,1,1,2
10560,39,1,brick,door stopper,1,1,1
10561,39,1,brick,hold a dog chain down,1,1,2
10562,39,1,brick,bug killed. Use to smoosh bugs,1,2,2
10563,39,1,brick,sharpen knife,2,2,2
10564,39,1,brick,sharpen rock,2,1,2
10565,39,1,brick,pet,1,1,2
10566,39,1,brick,holds flower pot,3,1,3
10567,40,1,brick,make a door stopper,1,1,1
10568,40,1,brick,use it as a weapon,1,1,1
10569,40,1,brick,make a cigar holder,3,2,3
10570,40,1,brick,use it to hold incents,4,2,3
10571,40,1,brick,paint it and make a portrait,1,1,2
10572,40,1,brick,use it as weights,1,1,1
10573,40,1,brick,turn it into a coaster,2,2,2
10574,40,1,brick,if it's a with the 3 holes  you can put flowers in it like a flower pot.,4,2,3
10575,40,1,brick,if it has 3 holes in it you could also use it as a pencil/pen holder,4,2,3
10576,40,1,brick,use it to prop things up,1,1,3
10577,40,1,brick,make it into a picture frame,2,1,3
10578,40,1,brick,candle holder,4,2,3
10579,40,1,brick,use it as a soap dish,4,2,3
10580,40,1,brick,if you could manage to half the  it could be used as safe where you store your most prize possessions,3,2,5
10581,40,1,brick,put some nails in it and make it a key holder,3,3,4
10582,41,1,brick,a weapon,1,1,1
10583,41,1,brick,a step,1,1,1
10584,41,1,brick,a pencil holder,4,2,3
10585,41,1,brick,paper weight,1,1,1
10586,41,1,brick,a dumbbell,1,1,2
10587,41,1,brick,to cook food if it can be heated,1,2,2
10588,41,1,brick,a small bridge,1,2,2
10589,41,1,brick,it could be used to play catch,1,1,2
10590,41,1,brick,to level an uneven table by placing it under a shorter leg,2,1,1
10591,41,1,brick,door stop,1,1,1
10592,41,1,brick,block to keep car from rolling,1,1,1
10593,41,1,brick,as a target at shooting range,2,1,2
10594,41,1,brick,to mark a path in the woods by scratching away the bark on trees,2,3,3
10595,42,1,brick,to stunt your growth,1,1,3
10596,42,1,brick,long distance throwing,1,1,2
10597,42,1,brick,table,1,1,1
10598,42,1,brick,blanket,1,2,2
10599,42,1,brick,fighting weapon,1,1,1
10600,42,1,brick,seat,1,1,1
10601,42,1,brick,bike brake,2,2,2
10602,42,1,brick,car ramp,2,1,2
10603,42,1,brick,holding houses up,1,1,1
10604,42,1,brick,toy,1,1,2
10605,42,1,brick,step,1,1,1
10606,42,1,brick,water stopper,1,1,2
10607,42,1,brick,anesthetic,2,1,3
10608,42,1,brick,diaper tester,4,4,3
10609,42,1,brick,pet,1,1,2
10610,42,1,brick,dirt remover,1,1,2
10611,42,1,brick,payment,2,1,2
10612,42,1,brick,silencer,1,1,2
10613,42,1,brick,paper weight,1,1,1
10614,42,1,brick,holder,1,1,1
10615,42,1,brick,something to write on,1,1,2
10616,42,1,brick,picture,1,1,1
10617,42,1,brick,symbol,1,1,2
10618,42,1,brick,something to jump over,1,1,2
10619,42,1,brick,put a lot in your trunk to level out your car so u can drive easier in the snow,3,3,2
10620,42,1,brick,dog house,1,1,1
10621,42,1,brick,jack,2,1,1
10622,42,1,brick,bed post,1,1,2
10623,42,1,brick,a holder on the gas to drive a car off a cliff,1,1,3
10624,43,1,brick,Door Stopper,1,1,1
10625,43,1,brick,Instead of using a disc in track events  use a it  heavier,3,1,2
10626,43,1,brick,paper weight,1,1,1
10627,43,1,brick,use it to add extra weight,1,1,1
10628,43,1,brick,use it as a smashing device for stress relievers,1,1,2
10629,43,1,brick,nail file,3,2,2
10630,43,1,brick,a new fashion statement,2,1,2
10631,44,1,brick,a plate,2,1,2
10632,44,1,brick,chalk,3,2,2
10633,44,1,brick,igloo,2,2,2
10634,44,1,brick,step stool,1,1,1
10635,44,1,brick,bottom of shoe (sandal),1,1,2
10636,44,1,brick,for lifting weights,1,1,1
10637,44,1,brick,to smash a spider,1,1,1
10638,44,1,brick,R.I.P. stone,2,1,1
10639,44,1,brick,something to sit on,1,1,1
10640,44,1,brick,to stop your car from rolling,1,1,1
10641,45,1,brick,ex boyfriend handler,2,1,3
10642,45,1,brick,stepping stool,1,1,1
10643,45,1,brick,paperweight,1,1,1
10644,45,1,brick,bottle opener,4,1,3
10645,45,1,brick,demolition tool,1,1,1
10646,45,1,brick,children's toy,1,1,2
10647,45,1,brick,parking brake,1,1,1
10648,45,1,brick,tool used in window replacement,2,1,2
10649,45,1,brick,pet instead of pet rock,1,1,2
10650,45,1,brick,flower vase/pot,4,1,3
10651,45,1,brick,ankle weights,1,1,2
10652,45,1,brick,weightlifting,1,1,2
10653,45,1,brick,put in pockets to make weight for wrestling,1,1,3
10654,45,1,brick,cell phone cover,3,3,3
10655,45,1,brick,exfoliator,3,2,3
10656,45,1,brick,anchoring a boat,1,1,2
10657,46,1,brick,weight down papers,1,1,1
10658,46,1,brick,hold open a door,1,1,1
10659,46,1,brick,wedge under a tire of a car parked on a hill to keep it from rolling,1,1,1
10660,46,1,brick,break a window,1,1,1
10661,46,1,brick,hold down a pedal in a car,1,1,2
10662,46,1,brick,add height to a bed,1,1,2
10663,46,1,brick,prop open a window,1,1,1
10664,46,1,brick,start a fire with 2s,1,1,2
10665,46,1,brick,shoe scraper,2,1,2
10666,46,1,brick,weight something down in water,1,1,2
10667,47,1,brick,to build a house,1,1,1
10668,47,1,brick,sidewalk,1,1,1
10669,47,1,brick,to throw,1,1,1
10670,47,1,brick,to build a wall,1,1,1
10671,47,1,brick,to prop a car up on,2,1,1
10672,47,1,brick,for art,1,1,2
10673,47,1,brick,to build a fire pit,1,1,1
10674,47,1,brick,landscape,1,1,1
10675,47,1,brick,steps,1,1,1
10676,49,1,brick,do the exercise with it,1,1,1
10677,49,1,brick,use it for hiking,1,1,2
10678,49,1,brick,swimming with the,1,1,1
10679,49,1,brick,use the to make fire,2,1,2
10680,49,1,brick,use it to carry heavy stuff,1,1,1
10681,50,1,brick,Building a mansion,1,1,1
10682,50,1,brick,herding off a wild tiger by throwing it,1,1,3
10683,50,1,brick,weighing down a table cloth on a windy day at an outside restaurant,2,1,2
10684,50,1,brick,used to lift weights if you are a child,1,1,2
10685,50,1,brick,door stop,1,1,1
10686,50,1,brick,breaking a window,1,1,1
10687,50,1,brick,compare the weight of a to a cinder block,1,1,2
10688,50,1,brick,building a new school,1,1,1
10689,50,1,brick,using it as a button in a relay race to practice with a heavier weight,1,2,3
10690,50,1,brick,use as a football,2,1,2
10691,50,1,brick,use to anchor your paddle boat,1,1,3
10692,50,1,brick,tie it to your ankles as ankle weights,1,1,1
10693,50,1,brick,can be used in the place of a hammer when nailing nails into a wall,1,2,1
10694,50,1,brick,could be placed around a bonfire to keep it from spreading,1,1,1
10695,50,1,brick,can be used in the place of a shot-put ball,1,2,2
10696,50,1,brick,can be used to stop your tires from rolling back when parked on a hill,1,1,1
10697,50,1,brick,can be used as a cup holder for a red-bull,3,2,3
10698,50,1,brick,can be used as a back scratcher,2,2,2
10699,50,1,brick,can small the dock off a door to your house after you have been locked out,1,1,3
10700,50,1,brick,used as a paper weight on your desk,1,1,1
10701,50,1,brick,fetch toy for a gigantic dog,1,2,4
10702,51,1,brick,Building a house,1,1,1
10703,51,1,brick,Building a wall,1,1,1
10704,51,1,brick,Use it for defense,1,1,1
10705,51,1,brick,Build a fireplace,1,1,1
10706,51,1,brick,Oven,1,1,2
10707,51,1,brick,To build stairs,1,1,1
10708,51,1,brick,Yellow road,2,1,2
10709,51,1,brick,To set up a campfire,1,1,1
10710,51,1,brick,To break things,1,1,1
10711,52,1,brick,house,1,1,1
10712,52,1,brick,road,1,1,1
10713,52,1,brick,path,1,1,1
10714,52,1,brick,mailbox,1,1,1
10715,52,1,brick,bridge,1,1,1
10716,52,1,brick,school,1,1,1
10717,52,1,brick,clubhouse,1,1,1
10718,52,1,brick,building,1,1,1
10719,52,1,brick,status,1,1,1
10720,52,1,brick,gate,1,1,1
10721,52,1,brick,pyramid,1,1,1
10722,52,1,brick,desk,1,1,2
10723,52,1,brick,chair,1,1,1
10724,52,1,brick,bench,1,1,2
10725,52,1,brick,hammer,1,1,1
10726,52,1,brick,door stopper,1,1,1
10727,52,1,brick,paperweight,1,1,1
10728,52,1,brick,decoration,1,1,2
10729,52,1,brick,fountain,1,1,1
10730,52,1,brick,chair board,1,1,2
10731,52,1,brick,stairs,1,1,1
10732,52,1,brick,fireplace,1,1,1
10733,53,1,brick,Mr.-head doll  like a Mr. Potato Head!,3,3,3
10734,53,1,brick,Pet,1,1,2
10735,53,1,brick,Paint your own kit,1,1,3
10736,53,1,brick,junior masonry kit,3,1,3
10737,53,1,brick,hot plate,2,2,3
10738,53,1,brick,build a puzzle,3,2,3
10739,53,1,brick,place cards,4,3,2
10740,53,1,brick,sushi trays,2,2,3
10741,53,1,brick,pen/pencil holder  of course this would probably involve a drill,4,2,3
10742,53,1,brick,bed frame,1,1,3
10743,53,1,brick,headboard,1,1,3
10744,53,1,brick,paper weight,1,1,1
10745,53,1,brick,as a painted decoy in a giant Easter egg hunt,2,4,3
10746,53,1,brick,a single balancing beam  or dumb bell,,1,2
10747,53,1,brick,you could use it for finishing a surface  en lieu of sand paper,2,2,3
10748,53,1,brick,make a-shaped Jell-O mold,2,3,3
10749,53,1,brick,fish tank decoration,2,2,3
10750,53,1,brick,use it as a sturdy surface with which to bang the stones out of scrap jewelry,3,2,3
10751,53,1,brick,DIY demolition agent for small projects,1,1,2
10752,53,1,brick,a strength test  how many times must you throw it before it breaks?,1,3,3
10753,53,1,brick,use one as the base of a lamp and wire it accordingly  that would be cool,2,2,3
10754,53,1,brick,a meat tenderizing tool,2,2,2
10755,53,1,brick,a balloon anchor,1,1,2
10756,53,1,brick,use to fortify competitive sand castles,2,3,3
10757,53,1,brick,Jenga,4,3,3
10758,54,1,brick,In school as a learning tool,1,1,2
10759,54,1,brick,for preschooler to build with,1,1,2
10760,54,1,brick,make a pathway,1,1,1
10761,54,1,brick,around the edge of a garden to section parts off,1,1,2
10762,54,1,brick,to build a wall to prevent erosion,1,1,1
10763,54,1,brick,make a fence,1,1,1
10764,54,1,brick,make a grill,1,1,2
10765,54,1,brick,paperweight,1,1,1
10766,54,1,brick,use for arts and crafts,1,1,2
10767,54,1,brick,a weight to something under water,1,1,2
10768,54,1,brick,to kill somebody with,1,1,1
10769,54,1,brick,to break a window,1,1,1
10770,54,1,brick,brake it and use the dust as pastel paints,2,2,5
10771,54,1,brick,use the dust as make-up,2,2,4
10772,54,1,brick,color with like chalk on the road,3,2,2
10773,54,1,brick,as a hammer,1,1,1
10774,54,1,brick,make steps,1,1,1
10775,54,1,brick,make a patio,1,1,1
10776,54,1,brick,hide it for somebody  else to seek for,2,2,3
10777,54,1,brick,us as a weight for exercise,1,1,1
10778,54,1,brick,put in a backpack while hiking for training,1,1,2
10779,54,1,brick,put at the bottom of a fence to prevent a dog for digging under it,1,2,2
10780,55,1,brick,decorations in a house,1,1,2
10781,55,1,brick,jewelry,2,1,2
10782,55,1,brick,communication,1,2,2
10783,55,1,brick,massage therapy,2,2,3
10784,55,1,brick,physical therapy,1,1,2
10785,55,1,brick,to smooth surfaces,2,1,2
10786,56,1,brick,buildings,1,1,1
10787,56,1,brick,houses,1,1,1
10788,56,1,brick,walk ways,1,1,1
10789,56,1,brick,streets,1,1,1
10790,56,1,brick,roads,1,1,1
10791,56,1,brick,walls,1,1,1
10792,56,1,brick,dams,1,1,1
10793,56,1,brick,platform,1,1,1
10794,56,1,brick,driveway,1,1,1
10795,56,1,brick,garden design/separation.,1,1,2
10796,56,1,brick,heat absorber,1,2,3
10797,56,1,brick,use for warmth,1,2,2
10798,56,1,brick,building blocks,1,1,1
10799,56,1,brick,throwing object,1,1,1
10800,56,1,brick,sitting block,1,1,3
10801,56,1,brick,extension to help get things that are beyond normal reach,1,1,2
10802,56,1,brick,use to lift weights,1,1,2
10803,56,1,brick,put in bookbags and run.  Conditioning,1,1,2
10804,56,1,brick,Smash things,1,1,1
10805,56,1,brick,a item of art,1,1,2
10806,56,1,brick,bottom support for unlevel things  such as table legs  etc.,2,1,2
10807,56,1,brick,extra weight,1,1,1
10808,56,1,brick,put around fireplaces,1,1,1
10809,56,1,brick,put behind a tire of a car to stabilize it while changing tire or oil.,2,1,1
10810,56,1,brick,balance things,1,1,2
10811,56,1,brick,support for holding a fishing pole after it has been casted.,4,1,3
10812,56,1,brick,a stepping stone to cross a creek.,1,1,3
10813,57,1,brick,paperweight,1,1,1
10814,57,1,brick,dumbbell,1,1,1
10815,57,1,brick,weapon,1,1,2
10816,57,1,brick,door stop,1,1,1
10817,57,1,brick,measuring device,2,2,2
10818,57,1,brick,hammer,1,1,1
10819,57,1,brick,lever,2,1,1
10820,57,1,brick,base,1,1,1
10821,57,1,brick,decoration,1,1,2
10822,57,1,brick,muse,1,1,3
10823,57,1,brick,footrest,1,1,2
10824,57,1,brick,headrest,1,1,2
10825,57,1,brick,flower pot,4,1,3
10826,58,1,brick,Paper weight,1,1,1
10827,58,1,brick,Arts and crafts,1,1,2
10828,58,1,brick,weapon,1,1,2
10829,58,1,brick,sports,1,1,1
10830,58,1,brick,As a scraper,2,2,2
10831,58,1,brick,Door stop,1,1,1
10832,58,1,brick,Toy,1,1,2
10833,58,1,brick,Cooking.,1,1,2
10834,58,1,brick,To flatten objects,1,1,1
10835,58,1,brick,Weights for working out,1,1,2
10836,58,1,brick,Imaginary pet,1,1,2
10837,58,1,brick,Nail filer,3,2,2
10838,58,1,brick,If sawed through use as telescope,3,4,4
10839,58,1,brick,If sawed through use as whistle,3,4,4
10840,59,1,brick,build a house,1,1,1
10841,59,1,brick,hit someone in the head with,1,1,1
10842,59,1,brick,throw to break windows,1,1,1
10843,59,1,brick,but under trailer tire to hold in place,1,1,1
10844,59,1,brick,weigh something down,1,1,1
10845,59,1,brick,decorations around flower bed,1,1,2
10846,59,1,brick,build structures,1,1,1
10847,59,1,brick,bust glass,1,1,1
10848,59,1,brick,build steps,1,1,1
10849,59,1,brick,balance something,1,1,2
10850,59,1,brick,add extra weight to an object,1,1,1
10851,59,1,brick,play catch with,1,1,2
10852,59,1,brick,harm someone,1,1,2
10853,59,1,brick,raise a bed off the floor,1,1,2
10854,59,1,brick,lift to get stronger,1,1,1
10855,59,1,brick,run with to make it harder,1,1,2
10856,59,1,brick,sit under tires of lawnmower to work on mower,2,1,1
10857,59,1,brick,stand on to reach something,1,1,1
10858,59,1,brick,tape to bottom of shoes for stilts,1,1,2
10859,59,1,brick,fill holes in dog lots,1,1,3
10860,59,1,brick,keep a door closed,1,1,2
10861,59,1,brick,build decorative walls in yard,1,1,2
10862,59,1,brick,walk ways to front door,1,1,1
10863,59,1,brick,edge a pool  with,1,1,2
10864,59,1,brick,throw rocks at to see who can break it,1,1,2
10865,59,1,brick,build bike ramps wit under the ramp,2,1,2
10866,59,1,brick,around mailboxes,1,1,2
10867,59,1,brick,sit on the back of portable basketball goal to keep from moving,1,1,1
10868,59,1,brick,build porch,1,1,1
10869,60,1,brick,To break a window.,1,1,1
10870,60,1,brick,To hold the wheels of a car from rolling.,1,1,1
10871,60,1,brick,As a paper weight,1,1,1
10872,60,1,brick,To hold things in place,1,1,1
10873,60,1,brick,To squash a bug,1,1,1
10874,60,1,brick,to deliver a message to the bottom of the ocean,2,2,3
10875,60,1,brick,use as a weight to exercise as therapy for an injured shoulder  arm  etc.,1,1,1
10876,60,1,brick,to fill a hole,1,1,1
10877,60,1,brick,to make a walkway,1,1,1
10878,60,1,brick,to make a house,1,1,1
10879,60,1,brick,as a memorial block  indicating who or what is buried under it,2,1,2
10880,60,1,brick,drill holes in it to make an instrument,3,4,5
10881,60,1,brick,to put out a small fire,1,1,2
10882,60,1,brick,as a pointless wall ornament,1,2,2
10883,60,1,brick,paint it to look like an eraser for a blackboard  and replace the real eraser with it to trick a teacher,2,4,4
10884,60,1,brick,strap to your shoes to make you taller and work your leg muscles,1,1,2
10885,60,1,brick,put over a fire and use as a hot surface to cook something on,1,2,3
10886,60,1,brick,throw it at a mouse to kill it,1,1,1
10887,61,1,brick,A could be a paper weight. It could be decorated with any kind of design to make the look cute to fit the house or office match.,1,1,2
10888,61,1,brick,A could be used for a weapon. Every girl's purse feels like there are a ton of in there  so why not add a for protection?,1,2,3
10889,61,1,brick,Someone could smash up and put the pieces into clay and make pretty pottery with it. And smashing probably would be stress relieving. So this is a two-for-one.,3,1,4
10890,61,1,brick,Someone could paste pictures of their children  or whoever  and have the stand straight up on their tables or bookshelves.,3,2,4
10891,61,1,brick,Decorating a could be a fun activity for children to do on a rainy day. All you would need are fuzzy pipe cleaners  glue  googly eyes  construction paper  markers  etc.,1,1,4
10892,61,1,brick,Someone could put a in the oven and after it is heated up  make eggs on it.,2,2,3
10893,61,1,brick,Door stop,1,1,1
10894,61,1,brick,Someone could drill holes in the top and put their toothbrushes in it.,4,3,3
10895,62,1,brick,A pet,1,1,2
10896,62,1,brick,A mouse cave,2,3,4
10897,62,1,brick,A bread impersonator,2,4,4
10898,62,1,brick,A shoe,1,1,2
10899,62,1,brick,A bookend,2,2,2
10900,62,1,brick,A dog bowl. For a tiny   dog.,3,2,3
10901,62,1,brick,A new way to play horseshoes!,1,1,3
10902,62,1,brick,A teething toy for babies!,1,2,3
10903,62,1,brick,a tank for barbie,3,4,4
10904,62,1,brick,parenting tool,1,1,3
10905,63,1,brick,you could use it as a weight  for like a slingshot thing,1,1,1
10906,63,1,brick,Since that chalk easy  could use it for paper,2,1,2
10907,63,1,brick,chip it to look like something,2,1,3
10908,63,1,brick,use it to keep a door open,1,1,1
10909,63,1,brick,to block a hole or something,1,1,1
10910,63,1,brick,throw it,1,1,1
10911,63,1,brick,to hold something down  like paper,1,1,1
10912,63,1,brick,to break things because its hard,1,1,1
10913,63,1,brick,to hide things because they are hollow,3,2,3
10914,64,1,brick,paperweight,1,1,1
10915,64,1,brick,doorstop,1,1,1
10916,64,1,brick,a way to make a point,1,1,3
10917,64,1,brick,the worst dog toy ever,1,1,3
10918,64,1,brick,a tool for dentistry,2,1,3
10919,64,1,brick,find several and make a really uncomfortable bed,1,1,2
10920,64,1,brick,if you paint it  you can make it look like you own a lot of books and are more intelligent than you actually are,2,5,4
10921,64,1,brick,one step up from a pet rock,1,1,3
10922,64,1,brick,find two and smack them together to make an instrument,3,2,3
10923,64,1,brick,If you also have a pencil or pen  it can be a canvas,1,2,2
10924,64,1,brick,The feet of one of those dolls high schoolers make in their bed to make it look like they're still home after they sneak out,3,4,4
10925,64,1,brick,A way to make yourself taller,1,1,2
10926,64,1,brick,A way to alleviate stress if you also have a hammer,2,1,3
10927,64,1,brick,If you want to play a really mean joke on someone  you could call it a football and ask if they want to play catch,2,1,3
10928,64,1,brick,A poor child's Barbie,2,3,4
10929,64,1,brick,If you sculpt it a little  you can make an inconvenient pair of shoes,1,2,3
10930,64,1,brick,The most worthless computer mouse ever,1,2,3
10931,64,1,brick,You can heat them up a little  put them under your mattress and use it as a bed warmer,1,3,4
10932,64,1,brick,If you don't have any chalk left for the classroom...it's not the best option  but you could write with the.,2,2,2
10933,64,1,brick,Ineffective pillows.,1,1,2
10934,64,1,brick,Find a stack of them and use them as a chair,1,2,2
10935,65,1,brick,instrument,3,2,2
10936,65,1,brick,decorate it,1,1,2
10937,65,1,brick,weapon,1,1,2
10938,65,1,brick,block,1,1,1
10939,65,1,brick,step,1,1,1
10940,65,1,brick,weight,1,1,1
10941,65,1,brick,draw on it,1,2,2
10942,65,1,brick,use it as chalk,3,1,2
10943,65,1,brick,companion,1,1,2
10944,65,1,brick,have it as a pet,1,1,2
10945,65,1,brick,use it as a step,1,1,1
10946,66,1,brick,building an igloo that withstands any weather,2,2,3
10947,66,1,brick,lining them up to make a giant picture on a large surface area,1,1,2
10948,66,1,brick,make a sculpture solely out of,1,1,2
10949,66,1,brick,painting them to make some sort of collage,1,1,2
10950,66,1,brick,building a BBQ stand,1,1,2
10951,66,1,brick,make outdoor furniture,1,1,3
10952,66,1,brick,use them for paving a driveway,1,1,1
10953,66,1,brick,using tools to mold or shape them into figurines,2,2,4
10954,66,1,brick,use them as stepping stones over a small river or stream,1,2,3
10955,67,1,brick,house,1,1,1
10956,67,1,brick,pyramid,1,1,1
10957,67,1,brick,fireplace,1,1,1
10958,67,1,brick,firepit,1,1,1
10959,67,1,brick,wall,1,1,1
10960,67,1,brick,floor,1,1,1
10961,67,1,brick,weights,1,1,1
10962,67,1,brick,driveway,1,1,1
10963,67,1,brick,arm strength,1,1,2
10964,67,1,brick,building towers,1,1,1
10965,67,1,brick,making pathways,1,1,1
10966,67,1,brick,playing catch,1,1,2
10967,67,1,brick,paper weight,1,1,1
10968,67,1,brick,stacking,1,1,1
10969,68,1,brick,door stop,1,1,1
10970,68,1,brick,paper weight,1,1,1
10971,68,1,brick,building block,1,1,1
10972,68,1,brick,elevation of something,1,1,1
10973,68,1,brick,to break glass,1,1,1
10974,68,1,brick,stepping stool,1,1,1
10975,68,1,brick,to pack soil,2,1,3
10976,68,1,brick,clank against something for use of a percussion instrument,3,2,3
10977,68,1,brick,to draw straight lines with,2,2,1
10978,69,1,brick,house,1,1,1
10979,69,1,brick,building,1,1,1
10980,69,1,brick,foundation,1,1,1
10981,69,1,brick,playhouse,1,1,1
10982,69,1,brick,fort,1,1,1
10983,69,1,brick,hiding place,2,1,3
10984,69,1,brick,office building,1,1,1
10985,69,1,brick,build,1,1,1
10986,69,1,brick,break things,1,1,1
10987,69,1,brick,garden lac3,1,1,1
10988,69,1,brick,doghouse,1,1,1
10989,69,1,brick,foundation,1,1,1
10990,69,1,brick,window terrac3,1,1,2
10991,69,1,brick,parking deck,1,1,1
10992,69,1,brick,surrounding of a miniature pond,1,1,2
10993,69,1,brick,build a restaurant,1,1,1
10994,69,1,brick,boardwalk,1,1,1
10995,70,1,brick,house,1,1,1
10996,70,1,brick,desk,1,1,2
10997,70,1,brick,chair,1,1,1
10998,70,1,brick,pole,1,2,1
10999,70,1,brick,ceiling,1,1,2
11000,70,1,brick,pool,1,1,1
11001,70,1,brick,parking lot,1,1,1
11002,70,1,brick,shed,1,1,1
11003,70,1,brick,wall,1,1,1
11004,70,1,brick,bed,1,1,2
11005,70,1,brick,rock in a fish tank,1,2,2
11006,71,1,brick,To stand on during pictures to make yourself taller,1,2,2
11007,71,1,brick,Paint for decoration,1,1,1
11008,71,1,brick,Pet instead of pet rock,1,1,2
11009,71,1,brick,Plant flowers through the holes,4,2,3
11010,71,1,brick,Beer pong table for tiny animals,3,3,3
11011,71,1,brick,Crush and use dust to ward off evil spirits,3,2,4
11012,71,1,brick,Primitive hunting tool,1,1,2
11013,71,1,brick,Burglary aid,1,1,2
11014,72,1,brick,weight training,1,1,2
11015,72,1,brick,paper weight,1,1,1
11016,72,1,brick,booster seat,2,1,3
11017,72,1,brick,carnival game,2,1,2
11018,72,1,brick,action figure,2,2,2
11019,73,1,brick,as in the type used for constructing buildings,1,1,1
11020,73,1,brick,as in what drugs like cocaine etc. are measured or packaged in,1,1,2
11021,73,1,brick,as in when a basketball player shoots the ball and it hits a solid part of either the rim or the backboard,1,1,2
11022,73,1,brick,a in many movies was often used to break into a car or a house,1,1,2
11023,73,1,brick,can be used to prop up ramps for skateboarding,2,1,2
11024,73,1,brick,can be used as a paper weight,1,1,1
11025,74,1,brick,paper weight,1,1,1
11026,74,1,brick,construction of a doghouse,1,1,1
11027,74,1,brick,decoration for a house,1,1,2
11028,74,1,brick,stop a lawnmower from rolling down hill,2,1,1
11029,74,1,brick,as a step stool,1,1,2
11030,74,1,brick,anchor for a small boat,2,1,2
11031,74,1,brick,weapon,1,1,2
11032,74,1,brick,gift,1,1,2
11033,74,1,brick,as a toy for a child,1,1,2
11034,74,1,brick,vase for flowers...could put flowers in the holes,4,2,3
11035,74,1,brick,as a pen/pencil holder. Could put pens in the holes,4,1,3
11036,74,1,brick,as a weight for exercise,1,1,1
11037,75,1,brick,Drill holes in it and use it as a change dispenser,4,3,5
11038,75,1,brick,Paint it as a tall rectangular house to use as a decoration,1,2,3
11039,75,1,brick,Saw it into different shapes and pieces,2,1,3
11040,75,1,brick,Melt it and use the clay to sculpt things out of,2,2,4
11041,75,1,brick,Use it as a door stop,1,1,1
11042,75,1,brick,Use it as a lifting weight in order to get stronger,1,1,1
11043,75,1,brick,Make an instrument out of it by hollowing it out and tapping on it for a pitch,3,3,5
11044,75,1,brick,Paint a face on it and give it a name. Pet rather than pet rock,1,1,3
11045,75,1,brick,Chisel it into something,2,1,3
11046,75,1,brick,Paint it and use it to prop up your books on a mantel,2,2,2
11047,75,1,brick,"Carve the word ""welcome"" into it and prop it outside your door as a ""welcome"" sing",3,1,3
11048,76,1,brick,weapon,1,1,2
11049,76,1,brick,paper weight,1,1,1
11050,76,1,brick,door stopper,1,1,1
11051,76,1,brick,step ladder,1,1,1
11052,76,1,brick,emergency brake for a car,1,1,1
11053,77,1,brick,paint the,1,1,2
11054,77,1,brick,put in bag to protect your self,1,1,2
11055,77,1,brick,take a picture with the,1,1,3
11056,77,1,brick,pretend it is a slice of cake,2,2,2
11057,77,1,brick,have a pet,1,1,2
11058,77,1,brick,try to make the float on water,1,2,2
11059,77,1,brick,act like the is a real person,1,1,2
11060,77,1,brick,decorate with a,1,1,2
11061,77,1,brick,carry it around anywhere you go,1,1,1
11062,77,1,brick,throw it and see if you can break it,1,1,1
11063,78,1,brick,building a house,1,1,1
11064,78,1,brick,doorstop,1,1,1
11065,78,1,brick,elevation of something,1,1,1
11066,78,1,brick,weight to hold something down,1,1,1
11067,78,1,brick,walkway,1,1,1
11068,78,1,brick,creating a boundary around something,1,1,1
11069,78,1,brick,creating a blockade,1,1,1
11070,78,1,brick,fireplace,1,1,1
11071,78,1,brick,making a oven,1,1,1
11072,78,1,brick,tire stopper,1,1,1
11073,78,1,brick,use as a level to make sure something is straight,2,2,2
11074,78,1,brick,weapon for protection,1,1,2
11075,79,1,brick,Drop it off a building,1,1,2
11076,79,1,brick,Tie it to a balloon,1,1,1
11077,79,1,brick,Paint it.,1,1,1
11078,79,1,brick,Us it as a weapon,1,1,1
11079,79,1,brick,Use it a paper weight,1,1,1
11080,79,1,brick,use it as an exercise tool,1,1,1
11081,79,1,brick,decorate it for the holidays,1,1,2
11082,79,1,brick,smash it,1,1,1
11083,79,1,brick,smash ants,1,1,1
11084,79,1,brick,crack it in half with a hammer,1,1,2
11085,79,1,brick,use it to smash Oreos into a powder to put on top of a nice dessert,2,2,3
11086,79,1,brick,brake a window,1,1,1
11087,79,1,brick,stand on it in order to reach something,1,1,1
11088,80,1,brick,Paper weight,1,1,1
11089,80,1,brick,Glass shatter,1,1,1
11090,80,1,brick,Murder weapon,1,1,1
11091,80,1,brick,Used to make a sculpture,1,1,2
11092,80,1,brick,Put in someone's purse or bookbag to weigh them down,1,1,1
11093,80,1,brick,Flying projectile,1,1,2
11094,80,1,brick,Plate,2,2,2
11095,80,1,brick,Throw in a fit of rage,1,1,3
11096,80,1,brick,Step stool,1,1,1
11097,80,1,brick,Chalkboard,3,2,2
11098,80,1,brick,Scratch someone or something  like concrete  with it.,2,1,2
